Passengers,Dist2Sta,Rooms,Area,Age,TransYear,TransQ,CPI,Value
26831.7,4.0,3.0,70,20.0,2021,3,99.8,4200.0
26831.7,11.0,5.0,90,21.0,2021,2,99.8,3300.0
26831.7,14.0,4.0,70,15.0,2021,2,99.8,4300.0
26831.7,11.0,3.0,65,21.0,2021,2,99.8,3300.0
26831.7,4.0,,70,,2021,1,99.8,3100.0
26831.7,13.0,4.0,75,14.0,2020,4,100.0,4000.0
26831.7,8.0,4.0,65,20.0,2020,4,100.0,3200.0
26831.7,14.0,4.0,75,14.0,2020,1,100.0,5000.0
26831.7,9.0,4.0,70,19.0,2019,3,100.0,2700.0
26831.7,11.0,4.0,65,19.0,2019,2,100.0,3500.0
26831.7,14.0,4.0,80,13.0,2019,2,100.0,4100.0
26831.7,8.0,4.0,80,19.0,2019,1,100.0,3200.0
22676.4,8.0,4.0,70,21.0,2021,2,99.8,2900.0
20094.2,13.0,4.0,70,22.0,2022,2,102.3,3800.0
12225.7,9.0,4.0,75,5.0,2021,4,99.8,4600.0
12225.7,8.0,4.0,85,8.0,2021,2,99.8,5500.0
12225.7,8.0,4.0,70,8.0,2021,1,99.8,4200.0
12225.7,8.0,4.0,75,6.0,2019,3,100.0,4800.0
12225.7,10.0,4.0,70,6.0,2019,2,100.0,3900.0
10011.6,11.0,4.0,70,10.0,2023,3,105.6,5100.0
10011.6,11.0,4.0,70,10.0,2023,3,105.6,5000.0
10011.6,4.0,,40,25.0,2023,3,105.6,3700.0
10011.6,4.0,4.0,85,16.0,2022,3,102.3,4500.0
10011.6,4.0,2.0,40,24.0,2022,2,102.3,1800.0
10011.6,4.0,4.0,85,23.0,2021,3,99.8,3000.0
10011.6,60.0,4.0,85,8.0,2021,1,99.8,4500.0
10011.6,4.0,5.0,80,13.0,2019,4,100.0,4500.0
10011.6,9.0,5.0,85,6.0,2019,1,100.0,4700.0
10347.9,10.0,3.0,65,17.0,2023,4,105.6,2900.0
10347.9,8.0,5.0,80,25.0,2023,4,105.6,4200.0
10347.9,9.0,4.0,65,23.0,2023,2,105.6,3400.0
10347.9,9.0,5.0,90,38.0,2022,3,102.3,3200.0
10347.9,14.0,4.0,95,16.0,2021,4,99.8,4000.0
10347.9,7.0,4.0,70,23.0,2021,1,99.8,2600.0
10347.9,10.0,,75,14.0,2020,2,100.0,2700.0
10347.9,7.0,4.0,70,21.0,2019,4,100.0,3300.0
10347.9,8.0,4.0,65,12.0,2019,3,100.0,3500.0
10347.9,8.0,5.0,95,12.0,2019,1,100.0,4800.0
10347.9,12.0,5.0,75,18.0,2024,1,108.0,2800.0
10347.9,13.0,4.0,90,40.0,2024,1,108.0,2200.0
10347.9,13.0,5.0,85,39.0,2023,4,105.6,1800.0
10347.9,13.0,,100,38.0,2022,3,102.3,2100.0
10347.9,13.0,5.0,100,38.0,2022,1,102.3,3100.0
10347.9,13.0,5.0,100,37.0,2021,2,99.8,2000.0
10347.9,10.0,4.0,80,4.0,2020,3,100.0,4200.0
10347.9,9.0,4.0,75,17.0,2020,3,100.0,3400.0
10347.9,13.0,4.0,70,14.0,2020,1,100.0,3700.0
10347.9,9.0,2.0,40,32.0,2019,3,100.0,600.0
10347.9,6.0,,65,25.0,2023,3,105.6,2300.0
10347.9,6.0,3.0,50,24.0,2022,2,102.3,2500.0
10347.9,5.0,4.0,85,38.0,2022,1,102.3,3500.0
10347.9,6.0,3.0,50,24.0,2022,1,102.3,1900.0
10347.9,5.0,,85,37.0,2021,2,99.8,2300.0
10347.9,3.0,4.0,70,20.0,2020,4,100.0,3400.0
10347.9,3.0,,80,20.0,2020,3,100.0,3000.0
10347.9,2.0,4.0,60,23.0,2021,4,99.8,3100.0
10347.9,2.0,5.0,95,23.0,2021,4,99.8,4400.0
10347.9,2.0,4.0,80,22.0,2020,3,100.0,3800.0
10347.9,5.0,,50,22.0,2020,2,100.0,1500.0
10347.9,5.0,2.0,45,21.0,2019,2,100.0,1500.0
36670.72727272727,16.0,4.0,55,39.0,2023,4,105.6,1600.0
36670.72727272727,15.0,4.0,70,12.0,2023,1,105.6,4700.0
36670.72727272727,12.0,,65,14.0,2019,1,100.0,2900.0
95281.1,14.0,4.0,80,10.0,2023,2,105.6,5100.0
95281.1,13.0,4.0,70,9.0,2020,3,100.0,4800.0
95281.1,16.0,4.0,70,7.0,2019,4,100.0,4300.0
12225.7,8.0,3.0,70,23.0,2023,1,105.6,3900.0
10011.6,7.0,4.0,70,23.0,2023,3,105.6,3200.0
12225.7,5.0,4.0,100,22.0,2023,4,105.6,6300.0
12225.7,6.0,4.0,80,22.0,2023,2,105.6,6800.0
12225.7,5.0,4.0,80,20.0,2021,3,99.8,6600.0
12225.7,5.0,4.0,80,20.0,2021,1,99.8,6400.0
95281.1,6.0,5.0,105,23.0,2022,4,102.3,7400.0
95281.1,6.0,,105,23.0,2022,1,102.3,5300.0
95281.1,5.0,,60,22.0,2021,4,99.8,3200.0
95281.1,3.0,2.0,55,21.0,2021,4,99.8,4900.0
95281.1,4.0,4.0,80,23.0,2022,1,102.3,4500.0
95281.1,6.0,2.0,35,22.0,2020,4,100.0,1700.0
12225.7,4.0,4.0,85,6.0,2022,4,102.3,8200.0
12225.7,4.0,4.0,85,6.0,2022,3,102.3,6000.0
12225.7,4.0,3.0,80,6.0,2022,2,102.3,5800.0
12225.7,6.0,4.0,90,37.0,2022,2,102.3,1800.0
27120.9,7.0,3.0,70,12.0,2019,4,100.0,4700.0
43789.2,16.0,4.0,75,27.0,2023,4,105.6,2000.0
43789.2,13.0,4.0,70,49.0,2023,3,105.6,2300.0
43789.2,11.0,3.0,65,48.0,2022,3,102.3,1300.0
43789.2,15.0,3.0,80,48.0,2022,3,102.3,1900.0
43789.2,13.0,4.0,65,48.0,2022,2,102.3,1200.0
43789.2,13.0,4.0,80,48.0,2022,2,102.3,2700.0
43789.2,13.0,4.0,75,48.0,2022,1,102.3,1800.0
43789.2,13.0,3.0,55,47.0,2021,3,99.8,1200.0
43789.2,15.0,4.0,70,46.0,2021,1,99.8,1600.0
43789.2,12.0,4.0,70,47.0,2021,1,99.8,1900.0
43789.2,12.0,4.0,65,46.0,2020,4,100.0,1800.0
43789.2,12.0,4.0,65,46.0,2020,4,100.0,1800.0
43789.2,15.0,5.0,70,46.0,2020,4,100.0,900.0
43789.2,13.0,4.0,70,46.0,2020,2,100.0,1500.0
43789.2,12.0,4.0,65,45.0,2019,4,100.0,1100.0
43789.2,14.0,3.0,70,45.0,2019,4,100.0,800.0
43789.2,15.0,4.0,80,45.0,2019,3,100.0,1200.0
43789.2,18.0,4.0,65,23.0,2019,2,100.0,1300.0
43789.2,16.0,,80,45.0,2019,2,100.0,1200.0
43789.2,13.0,3.0,65,45.0,2019,2,100.0,1500.0
43789.2,12.0,3.0,65,45.0,2019,1,100.0,1600.0
36670.72727272727,7.0,4.0,65,10.0,2024,1,108.0,5400.0
36670.72727272727,9.0,3.0,55,50.0,2023,1,105.6,2200.0
36670.72727272727,7.0,3.0,70,17.0,2023,1,105.6,5100.0
36670.72727272727,7.0,4.0,75,15.0,2022,3,102.3,5000.0
36670.72727272727,6.0,5.0,105,21.0,2022,1,102.3,5400.0
36670.72727272727,9.0,4.0,70,48.0,2021,4,99.8,2500.0
36670.72727272727,7.0,4.0,70,14.0,2021,4,99.8,4300.0
36670.72727272727,7.0,4.0,70,14.0,2021,2,99.8,3900.0
36670.72727272727,7.0,5.0,90,14.0,2021,2,99.8,5700.0
36670.72727272727,10.0,3.0,60,44.0,2021,2,99.8,550.0
36670.72727272727,7.0,5.0,90,15.0,2021,1,99.8,5900.0
36670.72727272727,6.0,4.0,65,6.0,2020,4,100.0,4800.0
36670.72727272727,7.0,4.0,70,14.0,2020,4,100.0,4300.0
36670.72727272727,6.0,3.0,70,6.0,2020,3,100.0,4300.0
36670.72727272727,7.0,4.0,90,14.0,2020,2,100.0,4100.0
36670.72727272727,9.0,4.0,55,47.0,2020,1,100.0,2000.0
36670.72727272727,8.0,4.0,70,14.0,2020,1,100.0,4600.0
36670.72727272727,7.0,3.0,70,13.0,2019,4,100.0,3800.0
36670.72727272727,9.0,4.0,70,46.0,2019,4,100.0,2600.0
36670.72727272727,9.0,,55,46.0,2019,3,100.0,1200.0
36670.72727272727,12.0,4.0,70,8.0,2019,2,100.0,4000.0
36670.72727272727,7.0,5.0,70,46.0,2019,1,100.0,1700.0
36670.72727272727,7.0,4.0,70,13.0,2019,1,100.0,4400.0
36670.72727272727,8.0,4.0,70,12.0,2019,1,100.0,3800.0
12225.7,15.0,4.0,75,49.0,2023,3,105.6,2400.0
12225.7,16.0,3.0,80,15.0,2023,2,105.6,6000.0
12225.7,15.0,4.0,90,49.0,2023,2,105.6,2500.0
12225.7,15.0,5.0,75,48.0,2022,3,102.3,1500.0
12225.7,16.0,4.0,80,14.0,2022,2,102.3,4800.0
12225.7,14.0,,75,24.0,2022,1,102.3,2900.0
12225.7,15.0,,90,47.0,2021,4,99.8,1500.0
12225.7,15.0,7.0,220,12.0,2020,4,100.0,16000.0
12225.7,16.0,5.0,130,12.0,2020,3,100.0,6600.0
12225.7,14.0,4.0,90,12.0,2020,2,100.0,4900.0
12225.7,15.0,4.0,85,14.0,2022,3,102.3,3800.0
12225.7,8.0,4.0,75,24.0,2023,2,105.6,4600.0
12225.7,6.0,3.0,55,22.0,2021,4,99.8,3500.0
12225.7,6.0,4.0,60,22.0,2021,3,99.8,3100.0
12225.7,8.0,4.0,80,25.0,2021,3,99.8,4700.0
27120.9,8.0,4.0,80,23.0,2022,1,102.3,5700.0
27120.9,8.0,4.0,70,21.0,2020,4,100.0,4300.0
36670.72727272727,10.0,4.0,80,23.0,2023,2,105.6,4100.0
36670.72727272727,10.0,,80,23.0,2023,1,105.6,4200.0
36670.72727272727,12.0,,75,22.0,2022,3,102.3,5000.0
36670.72727272727,12.0,5.0,95,22.0,2022,1,102.3,4500.0
36670.72727272727,12.0,4.0,75,21.0,2021,3,99.8,4100.0
36670.72727272727,13.0,4.0,75,21.0,2021,1,99.8,4500.0
52071.7,9.0,4.0,70,53.0,2022,1,102.3,2100.0
52071.7,9.0,4.0,70,52.0,2021,3,99.8,2100.0
52071.7,16.0,4.0,75,24.0,2024,1,108.0,4000.0
52071.7,9.0,4.0,65,24.0,2021,3,99.8,3100.0
52071.7,14.0,4.0,70,20.0,2020,3,100.0,3500.0
52071.7,9.0,5.0,90,26.0,2023,4,105.6,4500.0
52071.7,9.0,,80,22.0,2023,2,105.6,3600.0
52071.7,9.0,5.0,90,24.0,2021,4,99.8,4000.0
52071.7,6.0,4.0,75,15.0,2020,2,100.0,4000.0
52071.7,8.0,5.0,90,,2020,2,100.0,4200.0
52071.7,7.0,3.0,65,22.0,2019,3,100.0,3400.0
52071.7,9.0,,90,22.0,2019,1,100.0,3700.0
52071.7,5.0,,20,54.0,2023,3,105.6,330.0
52071.7,5.0,,20,54.0,2023,3,105.6,470.0
52071.7,5.0,2.0,40,54.0,2023,3,105.6,900.0
52071.7,6.0,4.0,100,37.0,2023,2,105.6,3800.0
52071.7,6.0,4.0,85,37.0,2023,2,105.6,4200.0
52071.7,6.0,4.0,90,36.0,2022,4,102.3,4300.0
52071.7,6.0,,100,36.0,2022,2,102.3,2800.0
52071.7,5.0,3.0,55,53.0,2022,1,102.3,2000.0
52071.7,6.0,5.0,115,35.0,2021,4,99.8,3100.0
52071.7,5.0,3.0,65,52.0,2021,1,99.8,2300.0
52071.7,5.0,4.0,75,52.0,2021,1,99.8,1800.0
52071.7,5.0,3.0,55,51.0,2020,4,100.0,1200.0
52071.7,5.0,2.0,20,51.0,2020,2,100.0,650.0
52071.7,5.0,2.0,20,51.0,2020,2,100.0,600.0
52071.7,6.0,4.0,90,7.0,2019,2,100.0,2900.0
52071.7,10.0,,55,24.0,2024,1,108.0,1300.0
52071.7,15.0,4.0,70,17.0,2023,3,105.6,3700.0
52071.7,15.0,3.0,65,17.0,2023,1,105.6,4000.0
52071.7,13.0,4.0,75,,2022,4,102.3,4000.0
52071.7,10.0,,55,22.0,2022,3,102.3,2000.0
52071.7,15.0,4.0,70,16.0,2022,3,102.3,4000.0
52071.7,10.0,2.0,55,22.0,2022,3,102.3,2400.0
52071.7,15.0,4.0,70,16.0,2022,2,102.3,3400.0
52071.7,15.0,,70,16.0,2022,1,102.3,3100.0
52071.7,15.0,,65,15.0,2021,4,99.8,2500.0
52071.7,14.0,4.0,70,15.0,2021,2,99.8,3100.0
52071.7,15.0,4.0,65,15.0,2021,1,99.8,3100.0
52071.7,15.0,4.0,70,13.0,2019,4,100.0,2500.0
52071.7,13.0,4.0,70,13.0,2019,3,100.0,3300.0
52071.7,7.0,4.0,70,21.0,2020,4,100.0,3500.0
52071.7,4.0,4.0,80,,2023,2,105.6,5400.0
52071.7,3.0,4.0,125,30.0,2021,2,99.8,5000.0
52071.7,3.0,4.0,80,16.0,2020,1,100.0,4700.0
36670.72727272727,9.0,3.0,65,52.0,2024,1,108.0,1700.0
36670.72727272727,6.0,3.0,75,28.0,2024,1,108.0,3600.0
36670.72727272727,9.0,4.0,70,51.0,2023,4,105.6,1700.0
36670.72727272727,2.0,4.0,55,23.0,2023,4,105.6,3100.0
36670.72727272727,9.0,4.0,65,51.0,2023,4,105.6,1300.0
36670.72727272727,8.0,4.0,80,17.0,2023,4,105.6,4900.0
36670.72727272727,6.0,4.0,65,7.0,2023,3,105.6,4000.0
36670.72727272727,3.0,4.0,65,25.0,2023,3,105.6,3900.0
36670.72727272727,8.0,4.0,60,25.0,2023,2,105.6,1900.0
36670.72727272727,2.0,3.0,60,23.0,2023,2,105.6,3000.0
36670.72727272727,8.0,,80,22.0,2023,2,105.6,3900.0
36670.72727272727,6.0,3.0,55,27.0,2023,2,105.6,2600.0
36670.72727272727,11.0,4.0,70,11.0,2023,2,105.6,3300.0
36670.72727272727,7.0,3.0,55,25.0,2023,2,105.6,2800.0
36670.72727272727,8.0,4.0,90,22.0,2023,1,105.6,5000.0
36670.72727272727,4.0,4.0,60,25.0,2022,3,102.3,3400.0
36670.72727272727,12.0,4.0,90,3.0,2022,3,102.3,5400.0
36670.72727272727,2.0,5.0,105,32.0,2022,2,102.3,4600.0
36670.72727272727,8.0,4.0,70,25.0,2022,2,102.3,4100.0
36670.72727272727,4.0,4.0,60,25.0,2022,1,102.3,2600.0
36670.72727272727,16.0,,75,22.0,2022,1,102.3,2700.0
36670.72727272727,2.0,4.0,65,10.0,2021,4,99.8,3900.0
36670.72727272727,11.0,4.0,70,15.0,2021,3,99.8,3000.0
36670.72727272727,8.0,4.0,75,20.0,2021,2,99.8,4900.0
36670.72727272727,3.0,4.0,75,23.0,2021,2,99.8,4300.0
36670.72727272727,15.0,4.0,65,21.0,2021,2,99.8,1800.0
36670.72727272727,5.0,5.0,90,11.0,2021,1,99.8,5200.0
36670.72727272727,8.0,4.0,60,22.0,2020,4,100.0,2300.0
36670.72727272727,13.0,4.0,90,1.0,2020,4,100.0,6700.0
36670.72727272727,3.0,4.0,65,22.0,2020,4,100.0,3600.0
36670.72727272727,12.0,4.0,80,1.0,2020,3,100.0,5400.0
36670.72727272727,4.0,4.0,65,22.0,2020,3,100.0,3500.0
36670.72727272727,5.0,4.0,70,22.0,2020,2,100.0,4000.0
36670.72727272727,13.0,5.0,75,21.0,2020,2,100.0,3600.0
36670.72727272727,3.0,4.0,70,25.0,2020,1,100.0,1800.0
36670.72727272727,4.0,2.0,65,22.0,2020,1,100.0,3100.0
36670.72727272727,4.0,4.0,75,10.0,2020,1,100.0,4200.0
36670.72727272727,9.0,3.0,70,47.0,2019,4,100.0,1900.0
36670.72727272727,9.0,4.0,65,47.0,2019,4,100.0,1200.0
36670.72727272727,1.0,4.0,70,19.0,2019,1,100.0,3700.0
36670.72727272727,9.0,4.0,65,22.0,2019,1,100.0,2900.0
36670.72727272727,6.0,2.0,15,35.0,2019,1,100.0,300.0
36670.72727272727,5.0,4.0,90,9.0,2019,1,100.0,5300.0
36670.72727272727,3.0,,65,21.0,2019,1,100.0,2600.0
36670.72727272727,2.0,3.0,60,28.0,2024,1,108.0,3200.0
36670.72727272727,3.0,2.0,20,40.0,2024,1,108.0,400.0
36670.72727272727,5.0,3.0,65,11.0,2023,4,105.6,4400.0
36670.72727272727,5.0,4.0,80,11.0,2023,4,105.6,6100.0
36670.72727272727,6.0,3.0,65,45.0,2023,3,105.6,1900.0
36670.72727272727,1.0,4.0,65,25.0,2023,1,105.6,4900.0
36670.72727272727,3.0,4.0,75,16.0,2023,1,105.6,4600.0
36670.72727272727,2.0,4.0,85,27.0,2023,1,105.6,3700.0
36670.72727272727,3.0,2.0,20,39.0,2023,1,105.6,850.0
36670.72727272727,5.0,3.0,70,52.0,2022,4,102.3,2600.0
36670.72727272727,5.0,4.0,75,10.0,2022,4,102.3,5200.0
36670.72727272727,3.0,4.0,80,22.0,2022,3,102.3,4900.0
36670.72727272727,5.0,3.0,55,52.0,2022,3,102.3,1800.0
36670.72727272727,5.0,4.0,75,10.0,2022,2,102.3,4200.0
36670.72727272727,5.0,4.0,70,52.0,2022,2,102.3,700.0
36670.72727272727,3.0,4.0,85,14.0,2021,3,99.8,4000.0
36670.72727272727,1.0,3.0,65,22.0,2021,2,99.8,3500.0
36670.72727272727,4.0,4.0,65,23.0,2021,2,99.8,3000.0
36670.72727272727,2.0,3.0,50,21.0,2021,2,99.8,2700.0
36670.72727272727,6.0,,65,43.0,2021,2,99.8,1400.0
36670.72727272727,3.0,4.0,90,,2020,4,100.0,5500.0
36670.72727272727,5.0,4.0,75,8.0,2020,4,100.0,4600.0
36670.72727272727,5.0,4.0,75,8.0,2020,3,100.0,4900.0
36670.72727272727,2.0,4.0,85,24.0,2020,3,100.0,4000.0
36670.72727272727,3.0,3.0,85,13.0,2020,3,100.0,5200.0
36670.72727272727,5.0,4.0,80,8.0,2020,3,100.0,5300.0
36670.72727272727,4.0,,75,,2020,1,100.0,4700.0
36670.72727272727,5.0,4.0,75,7.0,2019,4,100.0,4400.0
36670.72727272727,6.0,,80,41.0,2019,3,100.0,2100.0
36670.72727272727,4.0,4.0,80,13.0,2019,2,100.0,4400.0
36670.72727272727,2.0,,75,23.0,2019,2,100.0,3200.0
36670.72727272727,2.0,4.0,85,23.0,2019,2,100.0,3800.0
36670.72727272727,1.0,3.0,50,21.0,2019,1,100.0,2700.0
52071.7,7.0,4.0,70,24.0,2024,1,108.0,3800.0
52071.7,8.0,4.0,60,27.0,2023,3,105.6,2300.0
52071.7,7.0,4.0,55,,2023,2,105.6,1800.0
52071.7,7.0,,70,23.0,2023,2,105.6,2600.0
52071.7,9.0,4.0,60,26.0,2022,2,102.3,2400.0
52071.7,7.0,,70,22.0,2022,1,102.3,2400.0
52071.7,7.0,4.0,75,21.0,2021,2,99.8,3700.0
52071.7,6.0,,55,35.0,2021,1,99.8,1100.0
52071.7,4.0,4.0,60,14.0,2020,4,100.0,3600.0
52071.7,9.0,,65,18.0,2020,4,100.0,2200.0
52071.7,8.0,4.0,65,22.0,2020,4,100.0,2000.0
52071.7,4.0,5.0,85,14.0,2020,1,100.0,5400.0
52071.7,4.0,4.0,70,13.0,2019,3,100.0,4000.0
52071.7,9.0,4.0,75,10.0,2023,2,105.6,4800.0
52071.7,9.0,3.0,65,10.0,2023,2,105.6,4600.0
52071.7,11.0,4.0,70,8.0,2021,2,99.8,4400.0
52071.7,9.0,4.0,70,8.0,2021,1,99.8,3600.0
52071.7,9.0,3.0,70,7.0,2020,1,100.0,4500.0
52071.7,8.0,4.0,70,7.0,2020,1,100.0,3900.0
52071.7,8.0,3.0,60,8.0,2019,1,100.0,3500.0
52071.7,9.0,3.0,60,8.0,2019,1,100.0,3900.0
52071.7,7.0,,65,26.0,2023,3,105.6,2000.0
52071.7,9.0,5.0,95,50.0,2023,3,105.6,2600.0
52071.7,9.0,,50,19.0,2023,2,105.6,2900.0
52071.7,9.0,4.0,65,50.0,2023,1,105.6,1800.0
52071.7,10.0,4.0,75,22.0,2023,1,105.6,3600.0
52071.7,9.0,4.0,85,19.0,2022,4,102.3,4000.0
52071.7,8.0,4.0,70,9.0,2022,4,102.3,3500.0
52071.7,13.0,,55,18.0,2022,3,102.3,2600.0
52071.7,9.0,3.0,60,49.0,2022,3,102.3,1700.0
52071.7,9.0,4.0,75,19.0,2022,2,102.3,3200.0
52071.7,10.0,4.0,80,20.0,2021,4,99.8,3800.0
52071.7,9.0,4.0,65,48.0,2021,3,99.8,1200.0
52071.7,9.0,3.0,80,20.0,2021,2,99.8,4200.0
52071.7,9.0,,65,48.0,2021,2,99.8,1000.0
52071.7,8.0,3.0,65,7.0,2020,4,100.0,3800.0
52071.7,9.0,4.0,80,,2020,2,100.0,4000.0
52071.7,9.0,4.0,65,47.0,2020,1,100.0,2000.0
52071.7,9.0,4.0,70,46.0,2019,4,100.0,1400.0
52071.7,9.0,4.0,75,16.0,2019,3,100.0,4200.0
52071.7,11.0,5.0,90,24.0,2023,4,105.6,4200.0
52071.7,11.0,5.0,130,24.0,2023,1,105.6,4900.0
52071.7,7.0,4.0,85,5.0,2024,1,108.0,6500.0
52071.7,6.0,4.0,70,20.0,2021,1,99.8,3400.0
52071.7,8.0,4.0,70,1.0,2020,4,100.0,4700.0
52071.7,8.0,4.0,110,1.0,2020,3,100.0,7500.0
26831.7,1.0,4.0,65,24.0,2024,1,108.0,2800.0
26831.7,1.0,4.0,65,23.0,2023,4,105.6,3800.0
26831.7,1.0,4.0,80,24.0,2023,3,105.6,4700.0
26831.7,3.0,3.0,55,25.0,2023,2,105.6,2700.0
26831.7,2.0,4.0,75,16.0,2022,3,102.3,4400.0
26831.7,2.0,,65,24.0,2022,3,102.3,2400.0
26831.7,2.0,,60,24.0,2022,2,102.3,1300.0
26831.7,2.0,4.0,80,16.0,2022,1,102.3,4600.0
26831.7,1.0,4.0,80,22.0,2021,3,99.8,6000.0
26831.7,3.0,3.0,70,48.0,2021,1,99.8,2900.0
26831.7,3.0,4.0,70,45.0,2021,1,99.8,2400.0
26831.7,1.0,,80,22.0,2021,1,99.8,3700.0
26831.7,1.0,5.0,80,21.0,2020,1,100.0,4200.0
26831.7,3.0,4.0,70,46.0,2019,2,100.0,2700.0
95281.1,4.0,4.0,90,19.0,2022,4,102.3,9300.0
95281.1,4.0,,75,19.0,2022,3,102.3,6000.0
95281.1,4.0,,90,19.0,2022,1,102.3,7000.0
95281.1,1.0,4.0,75,23.0,2020,1,100.0,5800.0
95281.1,1.0,4.0,75,22.0,2019,3,100.0,4600.0
10347.9,11.0,5.0,90,23.0,2023,1,105.6,3200.0
10347.9,13.0,4.0,70,19.0,2019,4,100.0,2800.0
10347.9,11.0,4.0,70,19.0,2019,3,100.0,2200.0
15629.818181818182,14.0,4.0,70,9.0,2023,2,105.6,3900.0
15629.818181818182,9.0,4.0,70,17.0,2023,2,105.6,4200.0
15629.818181818182,14.0,4.0,70,7.0,2021,4,99.8,4200.0
15629.818181818182,9.0,4.0,70,14.0,2020,1,100.0,4100.0
10011.6,10.0,4.0,70,24.0,2023,4,105.6,2800.0
10011.6,10.0,4.0,75,24.0,2023,2,105.6,2000.0
10011.6,3.0,4.0,70,22.0,2022,3,102.3,3800.0
10011.6,4.0,3.0,70,21.0,2021,1,99.8,4100.0
10011.6,3.0,4.0,75,20.0,2020,3,100.0,3600.0
10011.6,3.0,5.0,90,20.0,2020,1,100.0,5000.0
10011.6,10.0,4.0,80,20.0,2019,4,100.0,2200.0
10011.6,2.0,,90,19.0,2019,3,100.0,3300.0
10011.6,10.0,4.0,65,20.0,2019,2,100.0,2400.0
10011.6,3.0,5.0,100,19.0,2019,2,100.0,5200.0
10011.6,15.0,3.0,70,26.0,2024,1,108.0,2400.0
10011.6,13.0,4.0,80,10.0,2023,4,105.6,2600.0
10011.6,13.0,4.0,125,10.0,2023,3,105.6,5600.0
10011.6,15.0,4.0,75,10.0,2023,2,105.6,3100.0
10011.6,13.0,,105,10.0,2023,1,105.6,4000.0
10011.6,13.0,4.0,75,10.0,2023,1,105.6,2600.0
10011.6,15.0,4.0,75,9.0,2022,4,102.3,2700.0
10011.6,15.0,5.0,100,24.0,2022,1,102.3,2800.0
10011.6,13.0,4.0,105,9.0,2022,1,102.3,4100.0
10011.6,15.0,4.0,95,8.0,2021,4,99.8,3000.0
10011.6,15.0,4.0,75,8.0,2021,1,99.8,2900.0
10011.6,14.0,4.0,80,8.0,2021,1,99.8,3100.0
10011.6,10.0,4.0,80,,2020,4,100.0,3700.0
10011.6,14.0,4.0,80,7.0,2020,2,100.0,2700.0
10011.6,14.0,4.0,85,7.0,2020,1,100.0,3400.0
10011.6,12.0,5.0,80,15.0,2020,1,100.0,2900.0
10011.6,13.0,4.0,75,6.0,2019,4,100.0,3100.0
10011.6,14.0,4.0,75,6.0,2019,3,100.0,2600.0
10011.6,13.0,5.0,125,6.0,2019,2,100.0,5000.0
10011.6,13.0,4.0,105,6.0,2019,1,100.0,4400.0
10011.6,4.0,,65,25.0,2024,1,108.0,2900.0
10011.6,6.0,4.0,70,17.0,2023,2,105.6,4000.0
10011.6,4.0,5.0,85,24.0,2023,2,105.6,4300.0
10011.6,6.0,4.0,70,16.0,2022,4,102.3,3200.0
10011.6,6.0,4.0,60,9.0,2021,2,99.8,3200.0
10011.6,6.0,4.0,80,7.0,2019,2,100.0,3900.0
10011.6,1.0,3.0,70,52.0,2023,4,105.6,2400.0
10011.6,3.0,4.0,65,46.0,2023,4,105.6,1300.0
10011.6,1.0,4.0,60,52.0,2023,4,105.6,1400.0
10011.6,1.0,4.0,55,52.0,2023,4,105.6,1000.0
10011.6,3.0,4.0,75,46.0,2023,1,105.6,2400.0
10011.6,3.0,4.0,75,46.0,2023,1,105.6,2400.0
10011.6,1.0,5.0,75,52.0,2023,1,105.6,2000.0
10011.6,8.0,4.0,70,23.0,2023,1,105.6,3900.0
10011.6,1.0,3.0,70,52.0,2023,1,105.6,800.0
10011.6,1.0,3.0,50,51.0,2022,4,102.3,960.0
10011.6,3.0,,55,45.0,2022,3,102.3,800.0
10011.6,3.0,4.0,65,45.0,2022,1,102.3,1300.0
10011.6,3.0,2.0,75,44.0,2021,3,99.8,2100.0
10011.6,3.0,4.0,75,44.0,2021,3,99.8,1400.0
10011.6,4.0,,75,,2021,2,99.8,1500.0
10011.6,3.0,,75,43.0,2020,4,100.0,2000.0
10011.6,1.0,4.0,60,49.0,2020,4,100.0,1600.0
10011.6,3.0,5.0,105,43.0,2020,1,100.0,3200.0
10011.6,1.0,3.0,60,48.0,2019,3,100.0,1100.0
10011.6,3.0,5.0,75,42.0,2019,2,100.0,1700.0
10011.6,1.0,3.0,60,48.0,2019,1,100.0,1600.0
10011.6,1.0,4.0,80,7.0,2022,4,102.3,5600.0
10011.6,4.0,,85,22.0,2022,1,102.3,3900.0
10011.6,4.0,3.0,60,19.0,2019,2,100.0,2600.0
12225.7,14.0,,75,24.0,2022,4,102.3,2500.0
10011.6,9.0,4.0,70,28.0,2024,1,108.0,2400.0
10011.6,9.0,,85,14.0,2023,4,105.6,3200.0
10011.6,9.0,5.0,85,14.0,2023,3,105.6,3400.0
10011.6,9.0,,70,27.0,2023,2,105.6,1600.0
10011.6,9.0,4.0,70,13.0,2022,4,102.3,3200.0
10011.6,11.0,5.0,110,31.0,2021,2,99.8,1500.0
43789.2,11.0,5.0,85,15.0,2021,3,99.8,4200.0
36670.72727272727,13.0,4.0,65,15.0,2022,1,102.3,2900.0
36670.72727272727,10.0,4.0,65,22.0,2021,2,99.8,2700.0
36670.72727272727,10.0,4.0,65,,2020,3,100.0,3300.0
36670.72727272727,13.0,5.0,95,16.0,2020,3,100.0,4700.0
36670.72727272727,10.0,4.0,65,21.0,2020,2,100.0,2300.0
