,station,to_station,#_of_rooms,floor_plan,area,tx.yr.,age,bldg.struct.,LUZ,renovation,price
135,久寿川,11.0,4.0,３ＬＤＫ,60.0,2021.0,25.0,ＲＣ,１種住居,未改装,1900.0
136,久寿川,13.0,4.0,３ＬＤＫ,60.0,2020.0,23.0,ＳＲＣ,１種住居,未改装,2000.0
137,久寿川,13.0,4.0,３ＬＤＫ,60.0,2020.0,22.0,ＳＲＣ,１種住居,未改装,1700.0
138,久寿川,12.0,5.0,４ＬＤＫ,85.0,2020.0,22.0,ＳＲＣ,１種住居,未改装,2700.0
139,甲子園,20.0,5.0,４ＬＤＫ,80.0,2024.0,12.0,ＲＣ,準工業,未改装,3000.0
140,甲子園,20.0,4.0,３ＬＤＫ,70.0,2022.0,10.0,ＲＣ,準工業,未改装,2800.0
144,久寿川,18.0,4.0,３ＬＤＫ,75.0,2024.0,41.0,ＲＣ,１種住居,未改装,1200.0
145,久寿川,18.0,4.0,３ＬＤＫ,70.0,2022.0,39.0,ＲＣ,１種住居,未改装,900.0
146,久寿川,18.0,4.0,３ＬＤＫ,70.0,2021.0,38.0,ＲＣ,１種住居,未改装,1200.0
147,久寿川,18.0,4.0,３ＬＤＫ,70.0,2020.0,37.0,ＲＣ,１種住居,未改装,1200.0
148,久寿川,20.0,5.0,４ＬＤＫ,90.0,2020.0,37.0,ＲＣ,１種住居,未改装,1300.0
149,甲子園,21.0,4.0,３ＬＤＫ,70.0,2024.0,41.0,ＲＣ,１種住居,未改装,1200.0
150,甲子園,23.0,5.0,４ＬＤＫ,90.0,2023.0,40.0,ＲＣ,１種住居,未改装,1800.0
151,甲子園,21.0,3.0,２ＬＤＫ,80.0,2021.0,38.0,ＲＣ,１種住居,改装済み,1600.0
152,甲子園,23.0,4.0,３ＬＤＫ,70.0,2021.0,38.0,ＲＣ,１種住居,改装済み,1400.0
153,久寿川,1.0,2.0,１Ｋ,15.0,2022.0,33.0,ＲＣ,近隣商業,未改装,360.0
154,久寿川,3.0,1.0,１Ｒ,15.0,2022.0,33.0,ＲＣ,近隣商業,改装済み,360.0
155,久寿川,2.0,2.0,１Ｋ,15.0,2020.0,31.0,ＲＣ,近隣商業,未改装,350.0
159,甲東園,15.0,5.0,４ＬＤＫ,100.0,2023.0,34.0,ＲＣ,１中住専,改装済み,3900.0
160,門戸厄神,24.0,4.0,３ＬＤＫ,65.0,2022.0,24.0,ＲＣ,１中住専,改装済み,1500.0
161,甲陽園,16.0,4.0,３ＬＤＫ,65.0,2023.0,25.0,ＲＣ,１中住専,改装済み,1200.0
162,門戸厄神,24.0,4.0,３ＬＤＫ,60.0,2023.0,25.0,ＲＣ,１中住専,改装済み,1700.0
163,甲東園,28.0,3.0,２ＬＤＫ,65.0,2024.0,26.0,ＲＣ,１中住専,未改装,1900.0
164,甲陽園,24.0,5.0,４ＬＤＫ,85.0,2023.0,26.0,ＲＣ,１中住専,未改装,2500.0
165,甲陽園,24.0,4.0,３ＬＤＫ,70.0,2023.0,26.0,ＲＣ,１中住専,未改装,2000.0
166,甲陽園,24.0,4.0,３ＬＤＫ,65.0,2022.0,25.0,ＲＣ,１中住専,未改装,1800.0
167,甲陽園,25.0,4.0,３ＬＤＫ,65.0,2021.0,24.0,ＲＣ,１中住専,未改装,1600.0
168,甲陽園,24.0,4.0,３ＬＤＫ,65.0,2021.0,24.0,ＲＣ,１中住専,未改装,1600.0
169,甲陽園,24.0,4.0,３ＬＤＫ,70.0,2021.0,24.0,ＲＣ,１中住専,未改装,1700.0
173,甲陽園,23.0,4.0,３ＬＤＫ,80.0,2025.0,31.0,ＲＣ,１中住専,未改装,1700.0
175,甲陽園,23.0,4.0,３ＬＤＫ,90.0,2023.0,29.0,ＲＣ,１中住専,改装済み,2200.0
176,甲陽園,16.0,3.0,２ＬＤＫ,85.0,2020.0,26.0,ＲＣ,１中住専,改装済み,1800.0
177,甲陽園,15.0,5.0,３ＬＤＫ＋Ｓ,80.0,2020.0,26.0,ＲＣ,１中住専,改装済み,2000.0
178,甲陽園,16.0,4.0,３ＬＤＫ,65.0,2025.0,47.0,ＲＣ,１中住専,未改装,360.0
179,甲陽園,16.0,4.0,３ＬＤＫ,65.0,2025.0,47.0,ＲＣ,１中住専,未改装,500.0
180,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2024.0,46.0,ＳＲＣ,１中住専,未改装,700.0
181,甲陽園,16.0,3.0,２ＬＤＫ,60.0,2024.0,46.0,ＳＲＣ,１中住専,未改装,990.0
182,甲陽園,16.0,3.0,２ＬＤＫ,65.0,2024.0,46.0,ＲＣ,１中住専,改装済み,1300.0
183,甲陽園,15.0,5.0,４ＬＤＫ,100.0,2023.0,38.0,ＲＣ,１中住専,改装済み,2500.0
184,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2023.0,45.0,ＳＲＣ,１中住専,未改装,850.0
185,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2023.0,45.0,ＲＣ,１中住専,改装済み,1300.0
187,甲陽園,15.0,3.0,２ＬＤＫ,65.0,2022.0,44.0,ＲＣ,１中住専,未改装,770.0
188,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2022.0,44.0,ＳＲＣ,１中住専,未改装,500.0
190,甲陽園,15.0,4.0,３ＬＤＫ,65.0,2021.0,43.0,ＲＣ,１中住専,改装済み,1300.0
193,洲先,4.0,3.0,２ＬＤＫ,70.0,2024.0,7.0,ＲＣ,１種住居,未改装,3300.0
194,洲先,4.0,4.0,３ＬＤＫ,65.0,2023.0,6.0,ＲＣ,１種住居,改装済み,3100.0
195,洲先,5.0,4.0,３ＬＤＫ,75.0,2020.0,15.0,ＲＣ,１種住居,改装済み,2600.0
196,武庫川団地前,3.0,5.0,４ＬＤＫ,80.0,2022.0,41.0,ＳＲＣ,準工業,未改装,1800.0
197,武庫川団地前,2.0,4.0,３ＬＤＫ,80.0,2020.0,39.0,ＳＲＣ,準工業,改装済み,1900.0
198,洲先,9.0,4.0,３ＬＤＫ,75.0,2025.0,39.0,ＲＣ,１種住居,未改装,1300.0
201,洲先,9.0,4.0,３ＬＤＫ,85.0,2024.0,43.0,ＲＣ,１種住居,改装済み,2100.0
202,洲先,8.0,4.0,３ＬＤＫ,85.0,2023.0,42.0,ＲＣ,１種住居,未改装,1400.0
204,洲先,11.0,4.0,３ＬＤＫ,90.0,2020.0,34.0,ＲＣ,１種住居,改装済み,2000.0
209,鳴尾・武庫川女子大前,14.0,3.0,２ＬＤＫ,65.0,2022.0,21.0,ＲＣ,１種住居,改装済み,2700.0
210,鳴尾・武庫川女子大前,14.0,4.0,３ＬＤＫ,70.0,2020.0,19.0,ＲＣ,１種住居,改装済み,2800.0
211,武庫川団地前,3.0,4.0,３ＬＤＫ,70.0,2025.0,50.0,ＲＣ,１種住居,改装済み,1200.0
213,武庫川団地前,3.0,4.0,３ＬＤＫ,70.0,2023.0,48.0,ＲＣ,１種住居,未改装,490.0
216,西宮(阪神),6.0,4.0,３ＬＤＫ,65.0,2021.0,20.0,ＲＣ,近隣商業,未改装,2600.0
217,甲子園,23.0,4.0,３ＬＤＫ,70.0,2024.0,3.0,ＲＣ,１中住専,未改装,4000.0
218,甲子園,26.0,4.0,３ＬＤＫ,70.0,2024.0,5.0,ＲＣ,１中住専,改装済み,3400.0
219,甲子園,26.0,4.0,３ＬＤＫ,70.0,2023.0,4.0,ＲＣ,１中住専,未改装,3300.0
220,甲子園,26.0,3.0,２ＬＤＫ,70.0,2023.0,4.0,ＲＣ,１中住専,未改装,3100.0
221,甲子園,21.0,4.0,２ＬＤＫ＋Ｓ,70.0,2023.0,2.0,ＲＣ,１中住専,未改装,3500.0
222,甲子園,21.0,4.0,３ＬＤＫ,70.0,2023.0,2.0,ＲＣ,１中住専,未改装,3400.0
223,甲子園,21.0,3.0,２ＬＤＫ,70.0,2023.0,2.0,ＲＣ,１中住専,未改装,3700.0
224,甲子園,26.0,4.0,３ＬＤＫ,70.0,2023.0,4.0,ＲＣ,１中住専,未改装,3400.0
225,甲子園,24.0,4.0,３ＬＤＫ,80.0,2022.0,5.0,ＲＣ,１中住専,未改装,3900.0
226,甲子園,23.0,4.0,３ＬＤＫ,70.0,2022.0,5.0,ＲＣ,１中住専,改装済み,3200.0
230,甲子園,23.0,4.0,３ＬＤＫ,75.0,2021.0,4.0,ＲＣ,１中住専,未改装,3400.0
237,苦楽園口,29.0,3.0,２ＬＤＫ,55.0,2025.0,50.0,鉄骨造,１低住専,改装済み,1400.0
238,苦楽園口,16.0,4.0,３ＬＤＫ,70.0,2025.0,15.0,ＲＣ,１中住専,改装済み,3900.0
239,苦楽園口,16.0,3.0,２ＬＤＫ,65.0,2025.0,15.0,ＲＣ,１中住専,未改装,3000.0
240,苦楽園口,29.0,4.0,３ＬＤＫ,60.0,2024.0,49.0,鉄骨造,１低住専,未改装,400.0
242,苦楽園口,18.0,4.0,３ＬＤＫ,80.0,2024.0,50.0,ＲＣ,１中住専,改装済み,1900.0
243,苦楽園口,29.0,4.0,３ＬＤＫ,60.0,2023.0,48.0,鉄骨造,１低住専,改装済み,1000.0
244,苦楽園口,16.0,4.0,３ＬＤＫ,90.0,2023.0,13.0,ＲＣ,１中住専,未改装,4800.0
245,苦楽園口,18.0,5.0,４ＬＤＫ,85.0,2023.0,26.0,ＲＣ,１中住専,改装済み,3600.0
250,苦楽園口,18.0,3.0,２ＬＤＫ,80.0,2022.0,48.0,ＲＣ,１中住専,未改装,1200.0
251,苦楽園口,18.0,3.0,２ＬＤＫ,70.0,2021.0,24.0,ＲＣ,１中住専,未改装,2500.0
252,苦楽園口,18.0,5.0,４ＬＤＫ,95.0,2021.0,27.0,ＲＣ,１中住専,改装済み,3300.0
255,苦楽園口,29.0,3.0,２ＬＤＫ,60.0,2021.0,46.0,鉄骨造,１低住専,改装済み,730.0
256,苦楽園口,16.0,3.0,２ＬＤＫ,85.0,2020.0,10.0,ＲＣ,１中住専,未改装,3700.0
257,苦楽園口,18.0,4.0,３ＬＤＫ,60.0,2020.0,45.0,鉄骨造,１低住専,未改装,830.0
259,苦楽園口,18.0,4.0,３ＬＤＫ,70.0,2020.0,45.0,鉄骨造,１低住専,未改装,9000.0
260,苦楽園口,18.0,4.0,３ＬＤＫ,70.0,2020.0,10.0,ＲＣ,１中住専,未改装,3100.0
263,夙川,21.0,4.0,３ＬＤＫ,85.0,2021.0,16.0,ＲＣ,１中住専,改装済み,3500.0
264,夙川,16.0,3.0,２ＬＤＫ,80.0,2020.0,7.0,ＲＣ,１中住専,未改装,4800.0
265,夙川,4.0,4.0,３ＬＤＫ,60.0,2024.0,24.0,ＲＣ,１中住専,未改装,5500.0
266,夙川,4.0,4.0,３ＬＤＫ,70.0,2024.0,24.0,ＲＣ,１中住専,改装済み,6000.0
271,夙川,13.0,4.0,３ＬＤＫ,80.0,2024.0,12.0,ＲＣ,１中住専,未改装,6000.0
274,夙川,13.0,5.0,４ＬＤＫ,105.0,2023.0,11.0,ＲＣ,１中住専,未改装,6400.0
275,夙川,14.0,5.0,４ＬＤＫ,90.0,2023.0,49.0,ＲＣ,１中住専,改装済み,2600.0
276,夙川,11.0,4.0,３ＬＤＫ,70.0,2023.0,10.0,ＲＣ,１中住専,未改装,4600.0
277,夙川,13.0,4.0,３ＬＤＫ,75.0,2022.0,10.0,ＲＣ,１中住専,未改装,4400.0
278,夙川,16.0,5.0,４ＬＤＫ,95.0,2022.0,48.0,ＲＣ,１中住専,未改装,2200.0
279,夙川,14.0,4.0,３ＬＤＫ,85.0,2022.0,48.0,ＲＣ,１中住専,未改装,2200.0
280,夙川,13.0,4.0,３ＬＤＫ,90.0,2022.0,12.0,ＲＣ,１中住専,未改装,5800.0
281,夙川,13.0,5.0,４ＬＤＫ,105.0,2022.0,10.0,ＲＣ,１中住専,未改装,5600.0
282,夙川,13.0,4.0,３ＬＤＫ,85.0,2021.0,9.0,ＲＣ,１中住専,未改装,5300.0
283,夙川,13.0,4.0,３ＬＤＫ,75.0,2021.0,9.0,ＲＣ,１中住専,未改装,4400.0
285,夙川,13.0,4.0,３ＬＤＫ,75.0,2021.0,11.0,ＲＣ,１中住専,未改装,4000.0
287,夙川,13.0,4.0,３ＬＤＫ,85.0,2020.0,10.0,ＲＣ,１中住専,改装済み,5700.0
288,西宮北口,9.0,4.0,３ＬＤＫ,80.0,2025.0,14.0,ＲＣ,１中住専,未改装,6300.0
289,西宮北口,9.0,4.0,３ＬＤＫ,75.0,2024.0,13.0,ＲＣ,１中住専,未改装,4500.0
292,西宮北口,11.0,4.0,３ＬＤＫ,75.0,2021.0,24.0,ＲＣ,準住居,改装済み,3500.0
293,西宮北口,12.0,5.0,４ＬＤＫ,80.0,2020.0,22.0,ＲＣ,１中住専,改装済み,3800.0
294,香櫨園,14.0,5.0,４ＬＤＫ,75.0,2024.0,40.0,ＲＣ,１種住居,改装済み,3000.0
295,香櫨園,15.0,2.0,１ＬＤＫ,50.0,2023.0,39.0,ＲＣ,１種住居,未改装,1700.0
296,香櫨園,13.0,5.0,４ＬＤＫ,90.0,2022.0,11.0,ＲＣ,１種住居,未改装,4300.0
298,香櫨園,11.0,4.0,３ＬＤＫ,70.0,2022.0,16.0,ＲＣ,１種住居,未改装,3400.0
299,香櫨園,12.0,4.0,３ＬＤＫ,80.0,2021.0,10.0,ＲＣ,１種住居,未改装,3600.0
300,香櫨園,12.0,4.0,３ＬＤＫ,70.0,2021.0,15.0,ＲＣ,１種住居,未改装,3100.0
301,香櫨園,13.0,4.0,３ＬＤＫ,70.0,2021.0,10.0,ＲＣ,１種住居,未改装,3400.0
303,香櫨園,13.0,4.0,３ＬＤＫ,70.0,2021.0,10.0,ＲＣ,１種住居,未改装,3500.0
304,香櫨園,14.0,2.0,１ＬＤＫ,75.0,2021.0,37.0,ＲＣ,１種住居,改装済み,3100.0
305,香櫨園,13.0,4.0,３ＬＤＫ,75.0,2021.0,15.0,ＲＣ,１種住居,改装済み,3200.0
306,香櫨園,11.0,4.0,３ＬＤＫ,80.0,2021.0,15.0,ＲＣ,１種住居,未改装,3300.0
307,香櫨園,15.0,4.0,３ＬＤＫ,75.0,2020.0,20.0,ＲＣ,１種住居,改装済み,2500.0
308,香櫨園,13.0,4.0,３ＬＤＫ,80.0,2020.0,9.0,ＲＣ,１種住居,未改装,3500.0
309,香櫨園,13.0,4.0,３ＬＤＫ,70.0,2020.0,9.0,ＲＣ,１種住居,未改装,3300.0
310,西宮北口,13.0,4.0,３ＬＤＫ,85.0,2023.0,26.0,ＲＣ,１中住専,未改装,4200.0
311,西宮北口,13.0,4.0,３ＬＤＫ,75.0,2023.0,26.0,ＲＣ,１中住専,未改装,3300.0
313,西宮北口,16.0,4.0,３ＬＤＫ,75.0,2020.0,25.0,ＲＣ,１中住専,改装済み,3900.0
314,西宮北口,13.0,4.0,３ＬＤＫ,65.0,2024.0,26.0,ＲＣ,１種住居,改装済み,3000.0
316,西宮北口,9.0,4.0,３ＬＤＫ,70.0,2021.0,24.0,ＲＣ,１種住居,改装済み,4300.0
318,苦楽園口,14.0,2.0,１ＬＤＫ,45.0,2025.0,3.0,ＲＣ,１種住居,改装済み,3100.0
319,苦楽園口,14.0,3.0,２ＬＤＫ,80.0,2025.0,3.0,ＲＣ,１種住居,未改装,8600.0
320,苦楽園口,14.0,3.0,２ＬＤＫ,55.0,2025.0,3.0,ＲＣ,１種住居,未改装,5400.0
322,苦楽園口,14.0,3.0,２ＬＤＫ,55.0,2024.0,2.0,ＲＣ,１種住居,改装済み,4500.0
324,苦楽園口,14.0,3.0,２ＬＤＫ,65.0,2023.0,1.0,ＲＣ,１種住居,未改装,6000.0
327,苦楽園口,12.0,4.0,３ＬＤＫ,70.0,2023.0,26.0,ＲＣ,１中住専,改装済み,3200.0
329,苦楽園口,12.0,4.0,３ＬＤＫ,70.0,2022.0,25.0,ＲＣ,１中住専,改装済み,3200.0
331,苦楽園口,12.0,4.0,３ＬＤＫ,70.0,2021.0,24.0,ＲＣ,１中住専,未改装,2800.0
332,苦楽園口,14.0,4.0,３ＬＤＫ,70.0,2020.0,22.0,ＳＲＣ,１種住居,未改装,2100.0
334,甲陽園,15.0,4.0,３ＬＤＫ,75.0,2024.0,29.0,ＲＣ,１種住居,改装済み,2900.0
336,鳴尾・武庫川女子大前,8.0,4.0,３ＬＤＫ,75.0,2022.0,20.0,ＲＣ,１中住専,改装済み,4800.0
337,鳴尾・武庫川女子大前,8.0,5.0,４ＬＤＫ,95.0,2021.0,19.0,ＲＣ,１中住専,未改装,4500.0
338,鳴尾・武庫川女子大前,8.0,4.0,３ＬＤＫ,75.0,2020.0,23.0,ＲＣ,１中住専,改装済み,3200.0
340,さくら夙川,4.0,4.0,３ＬＤＫ,70.0,2024.0,45.0,ＳＲＣ,近隣商業,改装済み,3000.0
341,さくら夙川,4.0,3.0,２ＬＤＫ,60.0,2024.0,45.0,ＳＲＣ,近隣商業,改装済み,2900.0
344,さくら夙川,4.0,4.0,３ＬＤＫ,60.0,2022.0,43.0,ＳＲＣ,近隣商業,改装済み,2900.0
345,さくら夙川,4.0,3.0,２ＬＤＫ,50.0,2021.0,23.0,ＲＣ,近隣商業,改装済み,2800.0
348,さくら夙川,2.0,4.0,２ＬＤＫ＋Ｓ,35.0,2021.0,24.0,ＲＣ,近隣商業,改装済み,4100.0
349,さくら夙川,4.0,3.0,２ＬＤＫ,75.0,2021.0,22.0,ＲＣ,１種住居,未改装,4200.0
350,さくら夙川,4.0,3.0,２ＬＤＫ,60.0,2021.0,42.0,ＳＲＣ,近隣商業,改装済み,2300.0
351,さくら夙川,3.0,5.0,４ＬＤＫ,90.0,2020.0,41.0,ＳＲＣ,近隣商業,改装済み,3200.0
352,東鳴尾,7.0,2.0,１ＬＤＫ,40.0,2025.0,28.0,ＲＣ,近隣商業,未改装,1200.0
354,東鳴尾,8.0,4.0,３ＬＤＫ,70.0,2024.0,23.0,ＳＲＣ,近隣商業,改装済み,3900.0
355,東鳴尾,6.0,4.0,３ＬＤＫ,70.0,2024.0,8.0,ＳＲＣ,近隣商業,未改装,3600.0
356,東鳴尾,7.0,3.0,２ＬＤＫ,60.0,2023.0,26.0,ＲＣ,近隣商業,未改装,2500.0
357,東鳴尾,6.0,4.0,３ＬＤＫ,65.0,2022.0,6.0,ＲＣ,近隣商業,未改装,3300.0
358,東鳴尾,6.0,4.0,３ＬＤＫ,65.0,2022.0,6.0,ＳＲＣ,近隣商業,未改装,3000.0
360,東鳴尾,6.0,4.0,３ＬＤＫ,65.0,2021.0,5.0,ＲＣ,近隣商業,未改装,3500.0
361,東鳴尾,5.0,4.0,３ＬＤＫ,75.0,2021.0,30.0,ＳＲＣ,１種住居,未改装,2200.0
365,夙川,5.0,4.0,３ＬＤＫ,80.0,2024.0,26.0,ＲＣ,１中住専,改装済み,5700.0
368,夙川,6.0,3.0,２ＬＤＫ,65.0,2024.0,25.0,ＲＣ,１中住専,改装済み,4000.0
369,夙川,6.0,4.0,３ＬＤＫ,65.0,2023.0,24.0,ＲＣ,１中住専,未改装,3100.0
370,夙川,5.0,4.0,３ＬＤＫ,90.0,2022.0,24.0,ＲＣ,１中住専,改装済み,5800.0
372,夙川,6.0,1.0,１Ｒ,25.0,2022.0,38.0,ＲＣ,１中住専,未改装,650.0
373,夙川,6.0,2.0,１ＬＤＫ,55.0,2021.0,22.0,ＲＣ,１中住専,未改装,3500.0
376,夙川,5.0,4.0,３ＬＤＫ,80.0,2020.0,22.0,ＲＣ,１中住専,未改装,4900.0
377,甲東園,7.0,4.0,３ＬＤＫ,85.0,2025.0,5.0,ＲＣ,１中住専,未改装,6700.0
379,甲東園,13.0,4.0,３ＬＤＫ,70.0,2022.0,44.0,ＳＲＣ,１種住居,未改装,1500.0
380,甲東園,13.0,4.0,３ＬＤＫ,65.0,2022.0,1.0,ＲＣ,１中住専,改装済み,4500.0
381,甲東園,13.0,4.0,３ＬＤＫ,65.0,2021.0,0.0,ＲＣ,１中住専,未改装,4900.0
382,甲東園,13.0,5.0,４ＬＤＫ,80.0,2021.0,0.0,ＲＣ,１低住専,未改装,5300.0
383,門戸厄神,11.0,4.0,３ＬＤＫ,65.0,2022.0,26.0,ＲＣ,１中住専,改装済み,3300.0
384,苦楽園口,13.0,4.0,３ＬＤＫ,85.0,2024.0,50.0,ＲＣ,１中住専,未改装,950.0
387,苦楽園口,15.0,4.0,３ＬＤＫ,90.0,2022.0,26.0,ＲＣ,１中住専,改装済み,3400.0
389,夙川,23.0,4.0,３ＬＤＫ,65.0,2024.0,20.0,ＲＣ,１中住専,改装済み,3700.0
390,夙川,21.0,4.0,３ＬＤＫ,60.0,2023.0,20.0,ＲＣ,１中住専,未改装,2700.0
391,夙川,23.0,4.0,３ＬＤＫ,60.0,2023.0,19.0,ＲＣ,１中住専,未改装,2800.0
392,夙川,20.0,5.0,４ＬＤＫ,85.0,2023.0,37.0,ＲＣ,１中住専,改装済み,3400.0
395,夙川,18.0,4.0,３ＬＤＫ,85.0,2021.0,18.0,ＲＣ,１中住専,未改装,3700.0
396,夙川,18.0,5.0,４ＬＤＫ,90.0,2021.0,18.0,ＲＣ,１中住専,未改装,2900.0
397,西宮北口,30.0,3.0,２ＬＤＫ,85.0,2021.0,49.0,ＲＣ,１中住専,改装済み,2500.0
398,今津(阪神),14.0,5.0,４ＬＤＫ,70.0,2021.0,12.0,ＲＣ,準工業,未改装,3600.0
399,久寿川,11.0,3.0,２ＬＤＫ,80.0,2022.0,13.0,ＲＣ,準工業,未改装,4000.0
400,久寿川,11.0,5.0,４ＬＤＫ,85.0,2022.0,3.0,ＲＣ,準工業,未改装,5200.0
401,久寿川,11.0,5.0,４ＬＤＫ,85.0,2022.0,3.0,ＲＣ,準工業,未改装,4700.0
403,久寿川,11.0,4.0,３ＬＤＫ,80.0,2021.0,2.0,ＲＣ,準工業,未改装,4300.0
404,久寿川,11.0,4.0,３ＬＤＫ,70.0,2020.0,11.0,ＲＣ,準工業,未改装,3400.0
405,甲子園,11.0,4.0,３ＬＤＫ,65.0,2025.0,25.0,ＲＣ,１中住専,改装済み,3400.0
406,甲子園,11.0,3.0,２ＬＤＫ,55.0,2025.0,25.0,ＲＣ,１中住専,未改装,2500.0
407,甲子園,9.0,4.0,３ＬＤＫ,75.0,2024.0,14.0,ＲＣ,１中住専,未改装,5400.0
408,甲子園,11.0,4.0,３ＬＤＫ,95.0,2024.0,14.0,ＲＣ,１中住専,未改装,6500.0
409,甲子園,10.0,4.0,３ＬＤＫ,70.0,2024.0,14.0,ＲＣ,１中住専,改装済み,4700.0
410,甲子園,18.0,4.0,３ＬＤＫ,70.0,2024.0,38.0,ＳＲＣ,準工業,未改装,1900.0
412,甲子園,11.0,4.0,３ＬＤＫ,70.0,2023.0,13.0,ＲＣ,１中住専,未改装,4800.0
413,甲子園,18.0,4.0,３ＬＤＫ,70.0,2023.0,37.0,ＲＣ,１種住居,未改装,2300.0
414,甲子園,15.0,4.0,３ＬＤＫ,65.0,2023.0,26.0,ＲＣ,１種住居,改装済み,3500.0
415,甲子園,10.0,4.0,３ＬＤＫ,80.0,2022.0,12.0,ＲＣ,１中住専,未改装,3800.0
416,甲子園,13.0,2.0,１Ｋ,20.0,2021.0,26.0,ＲＣ,１中住専,改装済み,500.0
417,甲子園,12.0,2.0,１Ｋ,20.0,2021.0,26.0,ＲＣ,１中住専,未改装,540.0
418,甲子園,13.0,2.0,１Ｋ,20.0,2021.0,26.0,ＲＣ,１中住専,未改装,450.0
419,甲子園,18.0,4.0,３ＬＤＫ,70.0,2020.0,34.0,ＳＲＣ,準工業,未改装,2100.0
420,甲子園,13.0,2.0,１Ｋ,20.0,2020.0,25.0,ＲＣ,１中住専,未改装,510.0
421,甲子園口,15.0,4.0,３ＬＤＫ,70.0,2025.0,26.0,ＲＣ,１中住専,未改装,2900.0
422,甲子園口,12.0,4.0,３ＬＤＫ,60.0,2024.0,19.0,ＲＣ,近隣商業,改装済み,3300.0
423,甲子園口,15.0,4.0,３ＬＤＫ,75.0,2024.0,25.0,ＲＣ,１中住専,未改装,3200.0
424,甲子園口,11.0,3.0,２ＬＤＫ,45.0,2024.0,52.0,鉄骨造,２中住専,未改装,480.0
425,甲子園口,13.0,3.0,２ＤＫ,25.0,2024.0,36.0,ＲＣ,１中住専,改装済み,770.0
426,甲子園口,14.0,4.0,３ＬＤＫ,65.0,2024.0,26.0,ＲＣ,２中住専,改装済み,3700.0
427,甲子園口,14.0,3.0,２ＬＤＫ,65.0,2024.0,23.0,ＳＲＣ,近隣商業,改装済み,3400.0
428,甲子園口,20.0,4.0,３ＬＤＫ,50.0,2023.0,26.0,ＳＲＣ,近隣商業,未改装,1400.0
429,甲子園口,12.0,3.0,２ＬＤＫ,55.0,2023.0,51.0,鉄骨造,２中住専,改装済み,1600.0
430,甲子園口,15.0,4.0,３ＬＤＫ,70.0,2023.0,22.0,ＳＲＣ,近隣商業,改装済み,3700.0
432,甲子園口,13.0,3.0,２ＬＤＫ,45.0,2023.0,51.0,鉄骨造,２中住専,改装済み,1500.0
433,甲子園口,13.0,3.0,２ＬＤＫ,45.0,2023.0,51.0,鉄骨造,２中住専,未改装,1100.0
434,甲子園口,10.0,4.0,３ＬＤＫ,70.0,2023.0,14.0,ＲＣ,近隣商業,未改装,4100.0
437,甲子園口,13.0,3.0,２ＬＤＫ,45.0,2022.0,50.0,鉄骨造,２中住専,未改装,620.0
438,甲子園口,15.0,3.0,２ＬＤＫ,60.0,2021.0,22.0,ＲＣ,１中住専,未改装,2900.0
440,甲子園口,13.0,4.0,３ＬＤＫ,55.0,2021.0,49.0,鉄骨造,２中住専,改装済み,1600.0
441,阪神国道,12.0,4.0,３ＬＤＫ,65.0,2024.0,22.0,ＲＣ,準工業,未改装,3300.0
442,阪神国道,12.0,4.0,３ＬＤＫ,80.0,2023.0,21.0,ＲＣ,準工業,改装済み,4000.0
444,阪神国道,11.0,4.0,３ＬＤＫ,60.0,2022.0,20.0,ＲＣ,準工業,未改装,3100.0
445,阪神国道,13.0,4.0,３ＬＤＫ,75.0,2022.0,3.0,ＲＣ,準工業,未改装,4700.0
447,苦楽園口,9.0,3.0,２ＬＤＫ,70.0,2024.0,23.0,ＲＣ,１中住専,改装済み,4500.0
448,甲東園,10.0,4.0,３ＬＤＫ,70.0,2025.0,25.0,ＲＣ,１低住専,改装済み,4300.0
449,甲東園,4.0,4.0,３ＬＤＫ,70.0,2025.0,24.0,ＳＲＣ,１低住専,未改装,4000.0
453,甲東園,4.0,4.0,３ＬＤＫ,80.0,2023.0,22.0,ＲＣ,１中住専,未改装,4500.0
454,甲東園,8.0,4.0,３ＬＤＫ,80.0,2023.0,23.0,ＲＣ,１低住専,未改装,3800.0
455,甲東園,11.0,4.0,３ＬＤＫ,70.0,2022.0,22.0,ＲＣ,２低住専,未改装,3900.0
456,甲東園,4.0,3.0,２ＬＤＫ,70.0,2021.0,20.0,ＲＣ,１中住専,改装済み,4200.0
457,甲東園,11.0,5.0,４ＬＤＫ,90.0,2021.0,21.0,ＲＣ,２低住専,未改装,3300.0
458,甲東園,14.0,4.0,３ＬＤＫ,70.0,2021.0,15.0,ＲＣ,１低住専,未改装,4300.0
459,甲東園,11.0,3.0,２ＬＤＫ,65.0,2021.0,21.0,ＲＣ,１低住専,改装済み,3300.0
462,甲東園,8.0,4.0,３ＬＤＫ,65.0,2020.0,20.0,ＲＣ,１低住専,未改装,3200.0
464,仁川,8.0,4.0,３ＬＤＫ,70.0,2021.0,21.0,ＲＣ,１低住専,未改装,2900.0
465,門戸厄神,13.0,4.0,３ＬＤＫ,70.0,2022.0,22.0,ＲＣ,２種住居,改装済み,3800.0
468,苦楽園口,9.0,4.0,３ＬＤＫ,75.0,2021.0,5.0,ＲＣ,１中住専,未改装,4600.0
