,station,to_station,#_of_rooms,floor_plan,area,tx.yr.,age,bldg.struct.,LUZ,renovation,price
4086,武庫川団地前,8.0,4.0,３ＬＤＫ,85.0,2024.0,22.0,ＲＣ,１中住専,改装済み,3000.0
4087,武庫川団地前,9.0,5.0,４ＬＤＫ,95.0,2024.0,41.0,ＳＲＣ,１中住専,改装済み,1500.0
4088,武庫川団地前,8.0,5.0,４ＬＤＫ,95.0,2024.0,24.0,ＲＣ,１中住専,未改装,2300.0
4089,武庫川団地前,6.0,4.0,３ＬＤＫ,75.0,2023.0,32.0,ＲＣ,１中住専,改装済み,2200.0
4090,武庫川団地前,9.0,4.0,３ＬＤＫ,70.0,2023.0,40.0,ＳＲＣ,１中住専,未改装,1100.0
4092,武庫川団地前,11.0,5.0,４ＬＤＫ,95.0,2023.0,38.0,ＳＲＣ,１中住専,未改装,1300.0
4094,武庫川団地前,5.0,4.0,３ＬＤＫ,85.0,2023.0,32.0,ＲＣ,１中住専,改装済み,2300.0
4095,武庫川団地前,7.0,4.0,３ＬＤＫ,75.0,2023.0,32.0,ＲＣ,１中住専,未改装,1700.0
4097,武庫川団地前,13.0,4.0,３ＬＤＫ,70.0,2023.0,33.0,ＳＲＣ,１中住専,未改装,1300.0
4098,武庫川団地前,13.0,4.0,３ＬＤＫ,70.0,2023.0,33.0,ＳＲＣ,１中住専,未改装,910.0
4099,武庫川団地前,10.0,5.0,４ＬＤＫ,95.0,2022.0,37.0,ＳＲＣ,１中住専,改装済み,1900.0
4101,武庫川団地前,8.0,4.0,３ＬＤＫ,85.0,2022.0,20.0,ＲＣ,１中住専,未改装,2600.0
4102,武庫川団地前,14.0,6.0,５ＬＤＫ,125.0,2022.0,37.0,ＳＲＣ,１中住専,未改装,2200.0
4103,武庫川団地前,6.0,4.0,３ＬＤＫ,75.0,2022.0,31.0,ＲＣ,１中住専,改装済み,2200.0
4106,武庫川団地前,6.0,5.0,４ＬＤＫ,85.0,2021.0,17.0,ＲＣ,１中住専,未改装,2900.0
4108,武庫川団地前,6.0,5.0,４ＬＤＫ,90.0,2021.0,32.0,ＳＲＣ,１中住専,未改装,2100.0
4109,武庫川団地前,5.0,4.0,３ＬＤＫ,70.0,2021.0,32.0,ＳＲＣ,１中住専,未改装,1900.0
4112,武庫川団地前,15.0,4.0,３ＬＤＫ,70.0,2020.0,37.0,ＳＲＣ,１中住専,未改装,1200.0
4113,武庫川団地前,11.0,4.0,３ＬＤＫ,70.0,2020.0,30.0,ＳＲＣ,１中住専,未改装,1300.0
4115,夙川,12.0,4.0,３ＬＤＫ,75.0,2024.0,37.0,ＲＣ,１中住専,改装済み,2000.0
4116,夙川,14.0,4.0,３ＬＤＫ,70.0,2023.0,10.0,ＲＣ,１低住専,未改装,5500.0
4117,夙川,14.0,4.0,３ＬＤＫ,70.0,2022.0,9.0,ＲＣ,１低住専,未改装,5700.0
4118,夙川,13.0,4.0,３ＬＤＫ,75.0,2022.0,54.0,ＲＣ,１中住専,未改装,2000.0
4119,夙川,13.0,4.0,３ＬＤＫ,95.0,2022.0,54.0,ＲＣ,１中住専,未改装,1800.0
4120,夙川,12.0,4.0,３ＬＤＫ,60.0,2022.0,35.0,ＲＣ,１中住専,未改装,1500.0
4121,夙川,12.0,3.0,２ＬＤＫ,70.0,2021.0,34.0,ＲＣ,１中住専,未改装,930.0
4123,夙川,13.0,4.0,３ＬＤＫ,75.0,2020.0,7.0,ＲＣ,１低住専,未改装,5300.0
4124,西宮北口,11.0,3.0,２ＬＤＫ,65.0,2024.0,25.0,ＲＣ,準工業,未改装,2700.0
4125,西宮北口,11.0,4.0,３ＬＤＫ,70.0,2023.0,26.0,ＲＣ,準工業,未改装,3300.0
4126,西宮北口,10.0,4.0,３ＬＤＫ,70.0,2022.0,25.0,ＲＣ,準工業,未改装,3000.0
4127,西宮北口,11.0,3.0,２ＬＤＫ,55.0,2022.0,47.0,ＳＲＣ,準工業,未改装,1800.0
4131,西宮北口,11.0,4.0,３ＬＤＫ,60.0,2021.0,46.0,ＳＲＣ,準工業,未改装,1200.0
4133,西宮北口,15.0,3.0,２ＬＤＫ,60.0,2020.0,45.0,ＳＲＣ,準工業,改装済み,2200.0
4136,西宮北口,10.0,3.0,２ＬＤＫ,65.0,2020.0,45.0,ＳＲＣ,準工業,改装済み,1800.0
4138,西宮北口,3.0,4.0,３ＬＤＫ,70.0,2024.0,11.0,ＲＣ,近隣商業,未改装,7600.0
4139,西宮北口,3.0,4.0,３ＬＤＫ,75.0,2024.0,16.0,ＲＣ,商業,未改装,8400.0
4140,西宮北口,3.0,3.0,２ＬＤＫ,60.0,2023.0,15.0,ＲＣ,商業,未改装,6600.0
4143,西宮北口,4.0,3.0,１ＬＤＫ＋Ｓ,60.0,2022.0,14.0,ＲＣ,商業,未改装,6900.0
4144,西宮北口,4.0,3.0,２ＬＤＫ,60.0,2022.0,9.0,ＲＣ,近隣商業,未改装,3900.0
4146,西宮北口,3.0,4.0,３ＬＤＫ,70.0,2022.0,14.0,ＲＣ,商業,未改装,7600.0
4150,西宮北口,10.0,5.0,４ＬＤＫ,80.0,2025.0,26.0,ＳＲＣ,１種住居,未改装,3800.0
4151,西宮北口,9.0,4.0,３ＬＤＫ,75.0,2023.0,18.0,ＲＣ,１種住居,未改装,4000.0
4152,西宮北口,9.0,3.0,２ＬＤＫ,60.0,2022.0,4.0,ＲＣ,２中住専,未改装,5200.0
4153,西宮北口,9.0,4.0,３ＬＤＫ,80.0,2022.0,17.0,ＲＣ,１種住居,未改装,5000.0
4154,西宮北口,11.0,4.0,３ＬＤＫ,65.0,2022.0,17.0,ＲＣ,１種住居,未改装,4000.0
4157,仁川,15.0,4.0,３ＬＤＫ,75.0,2025.0,6.0,ＲＣ,１種住居,改装済み,3800.0
4158,仁川,15.0,4.0,３ＬＤＫ,65.0,2023.0,4.0,ＲＣ,１種住居,未改装,3400.0
4160,仁川,19.0,4.0,３ＬＤＫ,100.0,2021.0,35.0,ＲＣ,１種住居,改装済み,2400.0
4161,仁川,19.0,4.0,２ＬＤＫ＋Ｓ,60.0,2020.0,21.0,ＲＣ,準工業,改装済み,2100.0
4163,仁川,20.0,4.0,３ＬＤＫ,75.0,2020.0,34.0,ＲＣ,１種住居,改装済み,1700.0
4164,香櫨園,12.0,4.0,３ＬＤＫ,65.0,2025.0,28.0,ＲＣ,１種住居,未改装,2600.0
4165,香櫨園,10.0,4.0,３ＬＤＫ,70.0,2023.0,22.0,ＲＣ,１種住居,未改装,3500.0
4168,香櫨園,9.0,4.0,３ＬＤＫ,75.0,2020.0,22.0,ＲＣ,１種住居,改装済み,3500.0
4169,香櫨園,12.0,4.0,３ＬＤＫ,60.0,2020.0,23.0,ＲＣ,２中住専,改装済み,3100.0
4171,西宮(阪神),2.0,3.0,２ＬＤＫ,80.0,2025.0,22.0,ＳＲＣ,商業,未改装,5700.0
4172,西宮(阪神),2.0,4.0,３ＬＤＫ,80.0,2025.0,22.0,ＳＲＣ,商業,未改装,5600.0
4173,西宮(阪神),2.0,5.0,４ＬＤＫ,85.0,2024.0,21.0,ＳＲＣ,商業,未改装,6000.0
4174,西宮(阪神),2.0,4.0,３ＬＤＫ,80.0,2023.0,20.0,ＳＲＣ,商業,未改装,6000.0
4175,西宮(阪神),2.0,4.0,３ＬＤＫ,70.0,2023.0,20.0,ＳＲＣ,商業,改装済み,5400.0
4176,西宮(阪神),3.0,2.0,１ＬＤＫ,55.0,2020.0,14.0,ＲＣ,商業,未改装,3900.0
4177,西宮(阪神),3.0,4.0,３ＬＤＫ,65.0,2020.0,14.0,ＲＣ,商業,未改装,4500.0
4180,甲東園,7.0,4.0,３ＬＤＫ,95.0,2024.0,21.0,ＲＣ,１中住専,未改装,3600.0
4181,甲東園,8.0,5.0,４ＬＤＫ,95.0,2023.0,20.0,ＲＣ,１中住専,未改装,4400.0
4183,甲東園,7.0,4.0,３ＬＤＫ,70.0,2020.0,17.0,ＲＣ,１中住専,改装済み,3400.0
4184,甲東園,16.0,4.0,３ＬＤＫ,75.0,2020.0,41.0,ＲＣ,１中住専,改装済み,1400.0
4185,甲東園,16.0,4.0,３ＬＤＫ,65.0,2020.0,41.0,ＲＣ,１中住専,改装済み,1400.0
4189,仁川,10.0,4.0,３ＬＤＫ,65.0,2024.0,21.0,ＲＣ,１中住専,改装済み,4000.0
4190,仁川,9.0,4.0,３ＬＤＫ,70.0,2024.0,18.0,ＲＣ,１中住専,改装済み,4400.0
4192,仁川,9.0,4.0,３ＬＤＫ,75.0,2024.0,18.0,ＲＣ,１中住専,未改装,4300.0
4193,仁川,20.0,3.0,２ＬＤＫ,65.0,2024.0,45.0,ＲＣ,１中住専,改装済み,1200.0
4195,仁川,8.0,5.0,４ＬＤＫ,90.0,2024.0,14.0,ＲＣ,１中住専,未改装,6000.0
4196,仁川,12.0,4.0,３ＬＤＫ,65.0,2023.0,20.0,ＲＣ,１中住専,未改装,3300.0
4197,仁川,18.0,5.0,４ＬＤＫ,75.0,2023.0,37.0,ＲＣ,１中住専,改装済み,2300.0
4198,仁川,8.0,4.0,３ＬＤＫ,80.0,2022.0,12.0,ＲＣ,２中住専,未改装,4800.0
4199,仁川,10.0,4.0,３ＬＤＫ,75.0,2022.0,16.0,ＲＣ,１中住専,改装済み,4800.0
4200,仁川,11.0,4.0,３ＬＤＫ,65.0,2022.0,19.0,ＲＣ,１中住専,未改装,3100.0
4201,仁川,9.0,4.0,３ＬＤＫ,70.0,2022.0,19.0,ＲＣ,１中住専,未改装,3200.0
4202,仁川,9.0,3.0,２ＬＤＫ,75.0,2022.0,16.0,ＲＣ,２中住専,未改装,3600.0
4203,仁川,11.0,4.0,３ＬＤＫ,70.0,2021.0,18.0,ＲＣ,１中住専,未改装,3400.0
4204,仁川,18.0,4.0,３ＬＤＫ,65.0,2021.0,42.0,ＲＣ,１中住専,未改装,1000.0
4205,仁川,10.0,4.0,３ＬＤＫ,60.0,2021.0,18.0,ＲＣ,１中住専,改装済み,3400.0
4206,仁川,11.0,4.0,３ＬＤＫ,70.0,2021.0,18.0,ＲＣ,１中住専,未改装,3300.0
4207,仁川,18.0,4.0,３ＬＤＫ,70.0,2020.0,34.0,ＲＣ,１中住専,未改装,1500.0
4209,仁川,9.0,4.0,３ＬＤＫ,70.0,2020.0,14.0,ＲＣ,２中住専,未改装,3200.0
4212,仁川,7.0,5.0,４ＬＤＫ,85.0,2020.0,12.0,ＲＣ,２中住専,未改装,3800.0
4213,さくら夙川,4.0,2.0,１ＬＤＫ,85.0,2023.0,36.0,ＲＣ,１中住専,未改装,2500.0
4214,さくら夙川,3.0,4.0,３ＬＤＫ,75.0,2022.0,24.0,ＲＣ,１中住専,未改装,4300.0
4216,さくら夙川,4.0,4.0,３ＬＤＫ,80.0,2021.0,34.0,ＲＣ,１中住専,未改装,3500.0
4220,今津(阪神),9.0,4.0,３ＬＤＫ,65.0,2023.0,22.0,ＲＣ,１種住居,未改装,3300.0
4221,西宮(ＪＲ),8.0,4.0,３ＬＤＫ,75.0,2022.0,26.0,ＲＣ,近隣商業,未改装,3500.0
4222,阪神国道,4.0,3.0,２ＬＤＫ,55.0,2024.0,9.0,ＲＣ,１種住居,未改装,3300.0
4223,阪神国道,3.0,3.0,２ＬＤＫ,55.0,2024.0,10.0,ＲＣ,１種住居,未改装,3300.0
4224,阪神国道,3.0,4.0,３ＬＤＫ,65.0,2024.0,10.0,ＲＣ,１種住居,未改装,3500.0
4225,阪神国道,4.0,3.0,２ＬＤＫ,55.0,2023.0,8.0,ＲＣ,１種住居,未改装,3300.0
4226,阪神国道,2.0,4.0,３ＬＤＫ,65.0,2023.0,27.0,ＲＣ,近隣商業,未改装,340.0
4227,阪神国道,4.0,4.0,３ＬＤＫ,65.0,2020.0,5.0,ＲＣ,１種住居,未改装,3700.0
4228,今津(阪神),12.0,4.0,３ＬＤＫ,65.0,2024.0,23.0,ＲＣ,工業,未改装,1300.0
4229,今津(阪神),12.0,4.0,３ＬＤＫ,65.0,2023.0,22.0,ＲＣ,工業,改装済み,3700.0
4230,今津(阪神),12.0,4.0,３ＬＤＫ,65.0,2022.0,21.0,ＲＣ,工業,未改装,2700.0
4231,今津(阪神),13.0,3.0,２ＬＤＫ,65.0,2020.0,12.0,ＲＣ,工業,未改装,3300.0
4232,阪神国道,6.0,4.0,３ＬＤＫ,65.0,2024.0,26.0,ＲＣ,準工業,改装済み,3700.0
4233,阪神国道,6.0,4.0,３ＬＤＫ,70.0,2023.0,25.0,ＲＣ,準工業,未改装,3000.0
4234,阪神国道,6.0,4.0,３ＬＤＫ,70.0,2022.0,24.0,ＲＣ,準工業,未改装,3300.0
4235,阪神国道,4.0,3.0,２ＬＤＫ,65.0,2022.0,14.0,ＲＣ,工業,未改装,3500.0
4236,阪神国道,5.0,4.0,３ＬＤＫ,70.0,2020.0,22.0,ＲＣ,準工業,改装済み,3200.0
4237,西宮(ＪＲ),8.0,4.0,３ＬＤＫ,65.0,2025.0,24.0,ＲＣ,準工業,未改装,3400.0
4238,西宮(ＪＲ),8.0,4.0,３ＬＤＫ,65.0,2025.0,24.0,ＲＣ,準工業,改装済み,3700.0
4239,西宮(ＪＲ),8.0,3.0,２ＬＤＫ,60.0,2024.0,23.0,ＲＣ,準工業,未改装,3200.0
4240,西宮(ＪＲ),7.0,4.0,３ＬＤＫ,65.0,2024.0,25.0,ＲＣ,近隣商業,未改装,3600.0
4241,西宮(ＪＲ),7.0,4.0,３ＤＫ,65.0,2024.0,25.0,ＲＣ,近隣商業,未改装,3400.0
4243,西宮(ＪＲ),7.0,3.0,２ＬＤＫ,65.0,2023.0,24.0,ＲＣ,近隣商業,未改装,3600.0
4245,西宮(ＪＲ),8.0,4.0,３ＬＤＫ,50.0,2022.0,21.0,ＲＣ,準工業,未改装,3200.0
4246,西宮(ＪＲ),8.0,4.0,３ＬＤＫ,70.0,2022.0,27.0,ＲＣ,２種住居,改装済み,3900.0
4247,西宮(ＪＲ),7.0,3.0,２ＬＤＫ,70.0,2022.0,23.0,ＲＣ,近隣商業,未改装,3600.0
4248,西宮(ＪＲ),7.0,3.0,２ＬＤＫ,60.0,2022.0,23.0,ＲＣ,近隣商業,未改装,3200.0
4249,西宮(ＪＲ),7.0,4.0,３ＬＤＫ,65.0,2022.0,23.0,ＲＣ,近隣商業,未改装,3300.0
4250,西宮(ＪＲ),7.0,4.0,３ＬＤＫ,75.0,2022.0,23.0,ＲＣ,近隣商業,未改装,3900.0
4251,西宮(ＪＲ),7.0,5.0,４ＬＤＫ,70.0,2022.0,23.0,ＲＣ,近隣商業,改装済み,1700.0
4253,西宮(ＪＲ),7.0,3.0,２ＬＤＫ,60.0,2022.0,23.0,ＲＣ,近隣商業,改装済み,3800.0
4254,西宮(ＪＲ),7.0,4.0,３ＬＤＫ,70.0,2022.0,14.0,ＲＣ,近隣商業,改装済み,3900.0
4255,西宮(ＪＲ),6.0,3.0,２ＬＤＫ,70.0,2021.0,22.0,ＲＣ,近隣商業,未改装,3500.0
4256,西宮(ＪＲ),5.0,4.0,３ＬＤＫ,70.0,2021.0,25.0,ＳＲＣ,近隣商業,改装済み,3600.0
4258,西宮(ＪＲ),8.0,3.0,２ＬＤＫ,60.0,2020.0,19.0,ＲＣ,準工業,改装済み,3300.0
4260,西宮(ＪＲ),7.0,4.0,３ＬＤＫ,75.0,2020.0,21.0,ＲＣ,近隣商業,未改装,4100.0
4262,阪神国道,2.0,3.0,２ＬＤＫ,70.0,2023.0,15.0,ＲＣ,近隣商業,未改装,4300.0
4263,阪神国道,2.0,4.0,３ＬＤＫ,70.0,2023.0,15.0,ＲＣ,近隣商業,改装済み,4300.0
4264,今津(阪神),2.0,4.0,３ＬＤＫ,60.0,2025.0,21.0,ＲＣ,商業,改装済み,4000.0
4265,今津(阪神),2.0,3.0,２ＬＤＫ,55.0,2025.0,20.0,ＲＣ,近隣商業,未改装,3400.0
4266,今津(阪神),2.0,4.0,３ＬＤＫ,65.0,2024.0,20.0,ＲＣ,商業,改装済み,3800.0
4267,今津(阪神),2.0,3.0,２ＬＤＫ,60.0,2023.0,19.0,ＲＣ,商業,未改装,3400.0
4268,今津(阪神),2.0,3.0,２ＬＤＫ,55.0,2023.0,26.0,ＲＣ,近隣商業,改装済み,3100.0
4269,今津(阪神),2.0,2.0,１ＬＤＫ,50.0,2023.0,26.0,ＲＣ,近隣商業,未改装,2200.0
4270,今津(阪神),2.0,4.0,３ＬＤＫ,50.0,2023.0,18.0,ＲＣ,近隣商業,未改装,1800.0
4271,今津(阪神),3.0,4.0,３ＬＤＫ,65.0,2023.0,9.0,ＲＣ,近隣商業,未改装,3700.0
4272,今津(阪神),2.0,4.0,３ＬＤＫ,60.0,2022.0,25.0,ＲＣ,近隣商業,未改装,2600.0
4276,今津(阪神),2.0,3.0,２ＬＤＫ,65.0,2020.0,16.0,ＲＣ,商業,未改装,1100.0
4277,今津(阪神),1.0,3.0,２ＬＤＫ,70.0,2024.0,24.0,ＳＲＣ,商業,未改装,3200.0
4278,今津(阪神),2.0,2.0,１Ｋ,15.0,2024.0,39.0,鉄骨造,商業,未改装,350.0
4279,今津(阪神),1.0,4.0,３ＬＤＫ,60.0,2024.0,24.0,ＳＲＣ,商業,未改装,2000.0
4280,今津(阪神),2.0,2.0,１Ｋ,15.0,2023.0,38.0,鉄骨造,商業,未改装,380.0
4281,今津(阪神),2.0,2.0,１ＤＫ,15.0,2022.0,37.0,鉄骨造,商業,未改装,300.0
4284,今津(阪神),2.0,2.0,１ＤＫ,25.0,2020.0,31.0,ＲＣ,商業,未改装,550.0
4285,今津(阪神),1.0,4.0,３ＬＤＫ,70.0,2020.0,20.0,ＳＲＣ,商業,改装済み,3300.0
4286,久寿川,1.0,4.0,３ＬＤＫ,60.0,2024.0,24.0,ＳＲＣ,商業,未改装,3100.0
4287,今津(阪神),6.0,4.0,３ＬＤＫ,55.0,2022.0,26.0,ＳＲＣ,１種住居,改装済み,2900.0
4289,今津(阪神),6.0,4.0,３ＬＤＫ,60.0,2021.0,25.0,ＳＲＣ,１種住居,改装済み,3000.0
4290,今津(阪神),6.0,4.0,３ＬＤＫ,55.0,2021.0,25.0,ＳＲＣ,１種住居,改装済み,2000.0
4291,今津(阪神),9.0,4.0,３ＬＤＫ,75.0,2025.0,36.0,ＳＲＣ,近隣商業,未改装,2400.0
4292,西宮(ＪＲ),6.0,4.0,３ＬＤＫ,75.0,2021.0,32.0,ＳＲＣ,１種住居,未改装,2400.0
4294,甲子園口,8.0,4.0,３ＬＤＫ,70.0,2021.0,12.0,ＲＣ,１中住専,改装済み,4400.0
4295,甲子園口,8.0,4.0,３ＬＤＫ,100.0,2021.0,34.0,ＲＣ,１中住専,改装済み,4000.0
4296,甲子園口,8.0,4.0,３ＬＤＫ,70.0,2021.0,12.0,ＲＣ,１中住専,未改装,4500.0
4297,甲子園口,8.0,4.0,３ＬＤＫ,80.0,2021.0,12.0,ＲＣ,１中住専,未改装,4400.0
4298,甲子園口,7.0,5.0,４ＬＤＫ,100.0,2021.0,34.0,ＲＣ,１中住専,未改装,3000.0
4299,甲子園口,8.0,5.0,４ＬＤＫ,90.0,2021.0,20.0,ＲＣ,１中住専,改装済み,4700.0
4300,甲子園口,8.0,5.0,４ＬＤＫ,85.0,2020.0,33.0,ＲＣ,１中住専,未改装,2500.0
4302,西宮(阪神),7.0,4.0,３ＬＤＫ,65.0,2023.0,30.0,ＲＣ,近隣商業,改装済み,3600.0
4303,西宮(阪神),7.0,4.0,３ＬＤＫ,65.0,2023.0,30.0,ＲＣ,近隣商業,改装済み,3900.0
4304,西宮(阪神),7.0,5.0,４ＬＤＫ,95.0,2023.0,30.0,ＲＣ,近隣商業,未改装,4600.0
4306,西宮(阪神),7.0,4.0,３ＬＤＫ,65.0,2022.0,29.0,ＲＣ,近隣商業,未改装,2900.0
4309,甲子園口,8.0,4.0,３ＬＤＫ,65.0,2023.0,51.0,ＲＣ,１中住専,改装済み,2400.0
4310,甲子園口,8.0,4.0,３ＬＤＫ,65.0,2023.0,51.0,ＲＣ,１中住専,改装済み,2300.0
4311,甲子園口,8.0,3.0,２ＬＤＫ,65.0,2023.0,51.0,ＲＣ,１中住専,改装済み,2400.0
4313,甲子園口,8.0,3.0,２ＬＤＫ,65.0,2022.0,50.0,ＳＲＣ,１中住専,改装済み,2400.0
4315,甲子園口,8.0,4.0,３ＬＤＫ,80.0,2020.0,48.0,ＲＣ,１中住専,改装済み,2500.0
4316,甲子園口,8.0,4.0,３ＬＤＫ,80.0,2020.0,48.0,ＲＣ,１中住専,改装済み,2800.0
4317,西宮(阪神),3.0,5.0,４ＬＤＫ,80.0,2025.0,19.0,ＲＣ,商業,未改装,4600.0
4318,西宮(阪神),3.0,3.0,２ＬＤＫ,55.0,2024.0,24.0,ＳＲＣ,商業,改装済み,3100.0
4320,西宮(阪神),3.0,4.0,３ＬＤＫ,65.0,2024.0,18.0,ＲＣ,商業,未改装,3400.0
4322,西宮(阪神),3.0,4.0,３ＬＤＫ,60.0,2023.0,17.0,ＲＣ,商業,未改装,3700.0
4323,西宮(阪神),3.0,5.0,４ＬＤＫ,80.0,2022.0,16.0,ＲＣ,商業,未改装,5000.0
4324,西宮(阪神),4.0,3.0,２ＬＤＫ,55.0,2021.0,15.0,ＲＣ,商業,改装済み,3400.0
4325,夙川,9.0,3.0,２ＬＤＫ,40.0,2021.0,24.0,ＲＣ,１低住専,未改装,1600.0
4327,甲子園口,10.0,5.0,４ＬＤＫ,80.0,2023.0,19.0,ＲＣ,１種住居,未改装,4100.0
4331,甲子園口,11.0,5.0,４ＬＤＫ,90.0,2020.0,34.0,ＲＣ,１種住居,未改装,2800.0
4332,西宮(ＪＲ),11.0,4.0,３ＬＤＫ,70.0,2020.0,22.0,ＲＣ,１種住居,改装済み,3600.0
4333,西宮北口,11.0,4.0,３ＬＤＫ,75.0,2022.0,4.0,ＲＣ,１中住専,未改装,5400.0
4334,西宮北口,11.0,5.0,４ＬＤＫ,85.0,2022.0,4.0,ＲＣ,１中住専,改装済み,5800.0
4337,香櫨園,5.0,3.0,２ＬＤＫ,70.0,2021.0,19.0,ＲＣ,１中住専,未改装,3400.0
4338,西宮(ＪＲ),14.0,5.0,４ＬＤＫ,15.0,2024.0,38.0,ＲＣ,近隣商業,未改装,410.0
4339,西宮(ＪＲ),10.0,4.0,３ＬＤＫ,60.0,2024.0,20.0,ＲＣ,１種住居,改装済み,3500.0
4340,西宮(ＪＲ),10.0,4.0,３ＬＤＫ,70.0,2024.0,20.0,ＲＣ,１種住居,改装済み,3500.0
4341,西宮(ＪＲ),10.0,4.0,３ＬＤＫ,75.0,2023.0,19.0,ＲＣ,１種住居,未改装,4000.0
4342,西宮(ＪＲ),10.0,4.0,３ＬＤＫ,70.0,2023.0,19.0,ＲＣ,１種住居,未改装,3900.0
4344,西宮(ＪＲ),10.0,3.0,２ＬＤＫ,70.0,2022.0,18.0,ＲＣ,１種住居,未改装,3700.0
4345,西宮(ＪＲ),13.0,2.0,１Ｋ,15.0,2021.0,35.0,ＲＣ,近隣商業,改装済み,600.0
4347,西宮(ＪＲ),12.0,4.0,３ＬＤＫ,70.0,2021.0,23.0,ＳＲＣ,近隣商業,未改装,3200.0
4348,西宮(ＪＲ),9.0,3.0,２ＬＤＫ,55.0,2020.0,16.0,ＲＣ,１種住居,未改装,2500.0
4349,西宮(阪神),11.0,4.0,３ＬＤＫ,65.0,2024.0,24.0,ＲＣ,近隣商業,改装済み,3400.0
4352,西宮北口,19.0,4.0,３ＬＤＫ,70.0,2022.0,25.0,ＲＣ,１種住居,未改装,2900.0
4354,西宮名塩,6.0,4.0,３ＬＤＫ,70.0,2021.0,25.0,ＲＣ,２中住専,未改装,950.0
4355,西宮名塩,8.0,4.0,３ＬＤＫ,70.0,2021.0,25.0,ＲＣ,２中住専,未改装,650.0
4356,西宮名塩,6.0,4.0,３ＬＤＫ,70.0,2020.0,24.0,ＲＣ,２中住専,未改装,1300.0
4357,西宮名塩,26.0,4.0,３ＬＤＫ,65.0,2025.0,30.0,ＲＣ,１低住専,未改装,330.0
4358,西宮名塩,26.0,4.0,３ＬＤＫ,65.0,2024.0,29.0,ＲＣ,１低住専,未改装,500.0
4359,西宮名塩,26.0,3.0,２ＬＤＫ,65.0,2023.0,28.0,ＲＣ,１低住専,未改装,600.0
4360,西宮名塩,26.0,4.0,３ＬＤＫ,65.0,2021.0,26.0,ＲＣ,１低住専,未改装,490.0
4361,西宮名塩,8.0,4.0,３ＬＤＫ,75.0,2024.0,18.0,ＲＣ,１中住専,未改装,1200.0
4363,西宮名塩,1.0,5.0,４ＬＤＫ,85.0,2021.0,13.0,ＲＣ,商業,未改装,3200.0
4364,西宮名塩,8.0,5.0,４ＬＤＫ,95.0,2020.0,15.0,ＲＣ,１中住専,改装済み,2200.0
4366,苦楽園口,5.0,5.0,４ＬＤＫ,90.0,2024.0,23.0,ＲＣ,１中住専,改装済み,5800.0
4368,苦楽園口,5.0,4.0,３ＬＤＫ,65.0,2024.0,23.0,ＲＣ,１中住専,改装済み,4300.0
4369,苦楽園口,6.0,3.0,２ＬＤＫ,125.0,2022.0,33.0,ＲＣ,１中住専,改装済み,5100.0
4370,苦楽園口,6.0,5.0,４ＬＤＫ,105.0,2022.0,24.0,ＲＣ,１中住専,未改装,4800.0
4372,苦楽園口,5.0,3.0,２ＬＤＫ,90.0,2021.0,20.0,ＲＣ,１中住専,改装済み,5000.0
4373,苦楽園口,6.0,4.0,３ＬＤＫ,70.0,2021.0,20.0,ＲＣ,１中住専,未改装,3800.0
4374,苦楽園口,5.0,3.0,２ＬＤＫ,65.0,2021.0,20.0,ＲＣ,１中住専,未改装,3600.0
4377,宝塚,10.0,5.0,４ＬＤＫ,85.0,2024.0,6.0,ＲＣ,１種住居,未改装,4700.0
4378,宝塚,9.0,4.0,３ＬＤＫ,70.0,2024.0,6.0,ＲＣ,１種住居,改装済み,4200.0
4379,宝塚,9.0,5.0,４ＬＤＫ,75.0,2023.0,5.0,ＲＣ,１種住居,未改装,4300.0
4380,宝塚,10.0,4.0,３ＬＤＫ,80.0,2022.0,4.0,ＲＣ,１種住居,未改装,3500.0
4383,宝塚,16.0,4.0,３ＬＤＫ,75.0,2022.0,23.0,ＳＲＣ,２中住専,未改装,1900.0
4384,宝塚,16.0,5.0,４ＬＤＫ,75.0,2021.0,24.0,ＳＲＣ,２中住専,改装済み,1700.0
4385,宝塚,16.0,5.0,４ＬＤＫ,80.0,2021.0,22.0,ＳＲＣ,２中住専,未改装,3400.0
4389,生瀬,12.0,4.0,３ＬＤＫ,75.0,2025.0,26.0,ＳＲＣ,２中住専,未改装,1600.0
4391,生瀬,12.0,4.0,３ＬＤＫ,75.0,2024.0,25.0,ＳＲＣ,２中住専,改装済み,2000.0
4392,生瀬,12.0,4.0,３ＬＤＫ,75.0,2024.0,25.0,ＳＲＣ,２中住専,改装済み,2200.0
4393,生瀬,12.0,4.0,３ＬＤＫ,75.0,2024.0,25.0,ＳＲＣ,２中住専,改装済み,2000.0
4394,生瀬,13.0,4.0,３ＬＤＫ,75.0,2024.0,27.0,ＳＲＣ,２中住専,未改装,1600.0
4395,生瀬,12.0,4.0,３ＬＤＫ,75.0,2024.0,25.0,ＳＲＣ,２中住専,未改装,1600.0
4396,生瀬,13.0,5.0,４ＬＤＫ,85.0,2023.0,26.0,ＳＲＣ,２中住専,未改装,1700.0
4397,生瀬,11.0,4.0,３ＬＤＫ,75.0,2023.0,26.0,ＳＲＣ,２中住専,未改装,2100.0
4398,生瀬,13.0,4.0,３ＬＤＫ,70.0,2022.0,25.0,ＳＲＣ,２中住専,未改装,1600.0
4400,生瀬,12.0,4.0,３ＬＤＫ,75.0,2022.0,23.0,ＳＲＣ,２中住専,未改装,1400.0
