,station,to_station,#_of_rooms,floor_plan,area,tx.yr.,age,bldg.struct.,LUZ,renovation,price
5107,甲子園,16.0,2.0,１ＬＤＫ,95.0,2012.0,10.0,ＳＲＣ,１種住居,未改装,3100.0
5108,甲子園,16.0,4.0,３ＬＤＫ,95.0,2012.0,10.0,ＳＲＣ,１種住居,未改装,3700.0
5109,西宮北口,20.0,4.0,３ＬＤＫ,70.0,2016.0,17.0,ＲＣ,１中住専,未改装,2300.0
5111,西宮北口,9.0,4.0,３ＬＤＫ,60.0,2016.0,6.0,ＲＣ,工業,未改装,2800.0
5112,西宮北口,9.0,4.0,３ＬＤＫ,60.0,2016.0,6.0,ＲＣ,工業,未改装,3600.0
5113,西宮北口,9.0,5.0,４ＬＤＫ,70.0,2016.0,6.0,ＲＣ,２種住居,未改装,3700.0
5114,阪神国道,5.0,5.0,４ＬＤＫ,85.0,2016.0,6.0,ＲＣ,工業,未改装,4200.0
5115,西宮北口,15.0,4.0,３ＬＤＫ,75.0,2016.0,13.0,ＲＣ,１中住専,未改装,4300.0
5116,西宮北口,12.0,4.0,３ＬＤＫ,70.0,2016.0,10.0,ＲＣ,１中住専,未改装,4300.0
5117,東鳴尾,5.0,4.0,３ＬＤＫ,80.0,2012.0,30.0,ＲＣ,１種住居,改装済み,1600.0
5118,甲子園口,6.0,3.0,２ＬＤＫ,100.0,2016.0,48.0,ＲＣ,１中住専,未改装,2500.0
5120,今津(阪神),18.0,4.0,３ＬＤＫ,80.0,2012.0,25.0,ＲＣ,準工業,未改装,1600.0
5121,西宮(阪神),9.0,4.0,３ＬＤＫ,65.0,2016.0,16.0,ＲＣ,近隣商業,未改装,2700.0
5122,西宮(阪神),19.0,4.0,３ＬＤＫ,60.0,2012.0,16.0,ＲＣ,準工業,未改装,1700.0
5124,苦楽園口,9.0,3.0,２ＬＤＫ,40.0,2016.0,31.0,鉄骨造,１低住専,未改装,600.0
5125,西宮(阪神),19.0,4.0,３ＬＤＫ,65.0,2012.0,15.0,ＳＲＣ,準工業,未改装,1800.0
5126,西宮(阪神),19.0,4.0,３ＬＤＫ,60.0,2012.0,16.0,ＲＣ,準工業,改装済み,1700.0
5127,西宮(阪神),5.0,3.0,２ＬＤＫ,50.0,2016.0,20.0,ＲＣ,近隣商業,改装済み,2500.0
5128,香櫨園,12.0,4.0,３ＬＤＫ,70.0,2016.0,15.0,ＲＣ,１種住居,未改装,2500.0
5129,西宮(阪神),18.0,4.0,３ＬＤＫ,70.0,2016.0,3.0,ＲＣ,準工業,未改装,3100.0
5130,西宮名塩,6.0,4.0,３ＬＤＫ,85.0,2012.0,18.0,ＲＣ,１中住専,改装済み,1400.0
5131,西宮名塩,9.0,4.0,３ＬＤＫ,80.0,2012.0,16.0,ＲＣ,１中住専,改装済み,1700.0
5132,苦楽園口,7.0,3.0,２ＬＤＫ,65.0,2016.0,14.0,ＲＣ,１中住専,未改装,2600.0
5133,苦楽園口,7.0,4.0,３ＬＤＫ,55.0,2016.0,13.0,ＲＣ,１中住専,未改装,2500.0
5134,西宮名塩,4.0,4.0,３ＬＤＫ,80.0,2012.0,16.0,ＲＣ,１中住専,未改装,1200.0
5135,西宮名塩,9.0,4.0,３ＬＤＫ,80.0,2012.0,16.0,ＲＣ,１中住専,未改装,1400.0
5136,西宮名塩,13.0,4.0,３ＬＤＫ,75.0,2012.0,9.0,ＲＣ,１中住専,未改装,1900.0
5137,西宮名塩,13.0,5.0,４ＬＤＫ,95.0,2012.0,18.0,ＲＣ,１中住専,未改装,1900.0
5138,香櫨園,4.0,4.0,３ＬＤＫ,110.0,2016.0,27.0,ＲＣ,１中住専,未改装,3900.0
5140,夙川,7.0,4.0,３ＬＤＫ,70.0,2016.0,4.0,ＲＣ,１中住専,未改装,5000.0
5141,甲子園口,6.0,4.0,３ＬＤＫ,75.0,2016.0,12.0,ＲＣ,１中住専,未改装,4400.0
5142,甲子園口,6.0,4.0,３ＬＤＫ,105.0,2016.0,23.0,ＲＣ,１中住専,未改装,4500.0
5143,甲子園口,7.0,4.0,３ＬＤＫ,75.0,2016.0,9.0,ＲＣ,１中住専,未改装,4900.0
5144,甲子園口,8.0,4.0,３ＬＤＫ,60.0,2016.0,21.0,ＲＣ,１中住専,未改装,2500.0
5145,甲子園口,7.0,4.0,３ＬＤＫ,70.0,2016.0,12.0,ＲＣ,１中住専,未改装,4400.0
5146,苦楽園口,13.0,4.0,３ＬＤＫ,65.0,2012.0,40.0,ＲＣ,１中住専,改装済み,1300.0
5147,苦楽園口,13.0,5.0,４ＬＤＫ,90.0,2012.0,14.0,ＲＣ,１中住専,未改装,4000.0
5148,西宮(ＪＲ),4.0,4.0,３ＬＤＫ,65.0,2016.0,5.0,ＲＣ,近隣商業,未改装,3700.0
5149,苦楽園口,14.0,5.0,４ＬＤＫ,95.0,2012.0,15.0,ＲＣ,１中住専,未改装,4200.0
5150,西宮(ＪＲ),4.0,4.0,３ＬＤＫ,65.0,2016.0,18.0,ＲＣ,近隣商業,未改装,3000.0
5151,西宮(ＪＲ),4.0,5.0,４ＬＤＫ,85.0,2016.0,21.0,ＲＣ,近隣商業,未改装,3200.0
5152,西宮(ＪＲ),5.0,5.0,４ＬＤＫ,85.0,2016.0,21.0,ＲＣ,近隣商業,未改装,3000.0
5153,苦楽園口,14.0,4.0,３ＬＤＫ,75.0,2012.0,5.0,ＲＣ,１中住専,未改装,4200.0
5154,西宮(ＪＲ),5.0,4.0,３ＬＤＫ,65.0,2016.0,18.0,ＲＣ,近隣商業,改装済み,3000.0
5155,苦楽園口,18.0,5.0,４ＬＤＫ,85.0,2012.0,30.0,ＲＣ,１中住専,未改装,2000.0
5156,苦楽園口,11.0,4.0,３ＬＤＫ,70.0,2012.0,12.0,ＲＣ,１中住専,未改装,2900.0
5158,苦楽園口,13.0,4.0,３ＬＤＫ,80.0,2012.0,14.0,ＲＣ,１中住専,改装済み,3000.0
5159,西宮北口,19.0,4.0,３ＬＤＫ,70.0,2016.0,13.0,ＲＣ,１中住専,未改装,3500.0
5160,門戸厄神,16.0,4.0,３ＬＤＫ,65.0,2012.0,18.0,ＲＣ,１中住専,改装済み,2200.0
5161,門戸厄神,18.0,4.0,３ＬＤＫ,75.0,2012.0,17.0,ＲＣ,１中住専,未改装,2500.0
5162,西宮北口,7.0,4.0,３ＬＤＫ,65.0,2016.0,20.0,ＲＣ,１中住専,未改装,3100.0
5163,門戸厄神,5.0,4.0,３ＬＤＫ,70.0,2016.0,17.0,ＲＣ,２中住専,改装済み,2900.0
5164,門戸厄神,5.0,4.0,３ＬＤＫ,70.0,2016.0,17.0,ＲＣ,２中住専,未改装,2400.0
5165,西宮北口,19.0,2.0,１Ｋ,15.0,2012.0,26.0,ＲＣ,１中住専,未改装,50.0
5166,西宮北口,19.0,2.0,１Ｋ,15.0,2012.0,26.0,ＲＣ,１中住専,未改装,50.0
5167,西宮北口,19.0,5.0,４ＬＤＫ,95.0,2012.0,12.0,ＲＣ,１中住専,未改装,2700.0
5168,西宮北口,16.0,4.0,３ＬＤＫ,70.0,2012.0,9.0,ＲＣ,２中住専,未改装,2200.0
5169,西宮北口,15.0,2.0,１Ｋ,15.0,2012.0,26.0,ＲＣ,２中住専,未改装,250.0
5170,西宮北口,9.0,4.0,２ＬＤＫ＋Ｓ,65.0,2012.0,2.0,ＲＣ,工業,未改装,3100.0
5171,西宮北口,6.0,1.0,１Ｒ,15.0,2012.0,25.0,ＲＣ,２種住居,未改装,380.0
5172,西宮北口,12.0,4.0,３ＬＤＫ,70.0,2012.0,6.0,ＲＣ,１中住専,未改装,4000.0
5173,門戸厄神,5.0,4.0,３ＬＤＫ,65.0,2012.0,6.0,ＲＣ,１中住専,未改装,3400.0
5174,門戸厄神,8.0,4.0,３ＬＤＫ,75.0,2012.0,9.0,ＲＣ,１中住専,未改装,3800.0
5175,門戸厄神,4.0,3.0,２ＬＤＫ,65.0,2012.0,6.0,ＲＣ,１中住専,未改装,3200.0
5176,門戸厄神,5.0,4.0,３ＬＤＫ,80.0,2012.0,6.0,ＲＣ,１中住専,未改装,3700.0
5177,甲子園,11.0,4.0,３ＬＤＫ,75.0,2016.0,14.0,ＲＣ,２中住専,未改装,3300.0
5178,甲子園,13.0,4.0,３ＬＤＫ,75.0,2016.0,11.0,ＲＣ,２種住居,未改装,3600.0
5179,甲子園,11.0,5.0,４ＬＤＫ,105.0,2016.0,11.0,ＲＣ,２種住居,未改装,4500.0
5180,甲子園,13.0,4.0,３ＬＤＫ,75.0,2016.0,11.0,ＲＣ,２種住居,未改装,3500.0
5181,甲子園口,6.0,4.0,３ＬＤＫ,100.0,2012.0,44.0,ＲＣ,１中住専,改装済み,2500.0
5182,甲子園口,6.0,3.0,２ＬＤＫ,100.0,2012.0,44.0,ＲＣ,１中住専,未改装,2100.0
5183,甲子園口,5.0,4.0,３ＬＤＫ,75.0,2012.0,11.0,ＲＣ,１中住専,未改装,3700.0
5184,甲子園口,6.0,5.0,４ＬＤＫ,90.0,2012.0,9.0,ＲＣ,１中住専,未改装,4200.0
5185,夙川,13.0,4.0,３ＬＤＫ,75.0,2012.0,12.0,ＳＲＣ,近隣商業,改装済み,2800.0
5186,夙川,13.0,4.0,３ＬＤＫ,70.0,2012.0,12.0,ＳＲＣ,近隣商業,未改装,2900.0
5187,西宮(阪神),9.0,4.0,３ＬＤＫ,70.0,2012.0,12.0,ＳＲＣ,近隣商業,未改装,2600.0
5189,西宮北口,6.0,4.0,３ＬＤＫ,65.0,2016.0,18.0,ＳＲＣ,１中住専,未改装,3500.0
5190,香櫨園,3.0,4.0,３ＬＤＫ,70.0,2016.0,19.0,ＲＣ,１種住居,未改装,3900.0
5191,苦楽園口,9.0,3.0,２ＤＫ,45.0,2012.0,42.0,鉄骨造,１低住専,改装済み,730.0
5192,苦楽園口,9.0,4.0,３ＤＫ,45.0,2012.0,42.0,鉄骨造,１低住専,未改装,600.0
5193,香櫨園,12.0,4.0,３ＬＤＫ,105.0,2012.0,44.0,ＲＣ,１中住専,改装済み,1400.0
5194,門戸厄神,9.0,4.0,３ＬＤＫ,70.0,2016.0,2.0,ＲＣ,１中住専,未改装,3900.0
5195,門戸厄神,11.0,4.0,３ＬＤＫ,75.0,2016.0,21.0,ＲＣ,１中住専,未改装,2600.0
5196,夙川,4.0,4.0,３ＬＤＫ,80.0,2012.0,15.0,ＲＣ,１中住専,未改装,3200.0
5197,甲東園,12.0,4.0,３ＬＤＫ,70.0,2016.0,17.0,ＲＣ,１中住専,未改装,2500.0
5198,門戸厄神,15.0,4.0,３ＬＤＫ,65.0,2016.0,17.0,ＲＣ,１中住専,改装済み,2200.0
5199,香櫨園,4.0,5.0,４ＬＤＫ,105.0,2012.0,23.0,ＲＣ,１中住専,未改装,3400.0
5200,さくら夙川,7.0,4.0,３ＬＤＫ,110.0,2012.0,23.0,ＲＣ,１中住専,未改装,4500.0
5201,さくら夙川,7.0,5.0,４ＬＤＫ,105.0,2012.0,23.0,ＲＣ,１中住専,未改装,3600.0
5202,夙川,9.0,5.0,４ＬＤＫ,85.0,2012.0,15.0,ＲＣ,１中住専,未改装,2800.0
5203,門戸厄神,10.0,4.0,３ＬＤＫ,90.0,2016.0,10.0,ＲＣ,１中住専,未改装,4800.0
5204,門戸厄神,9.0,3.0,２ＤＫ,60.0,2016.0,12.0,ＲＣ,１中住専,未改装,3100.0
5205,甲子園口,7.0,5.0,４ＬＤＫ,90.0,2012.0,24.0,ＲＣ,１中住専,未改装,2800.0
5206,甲子園口,8.0,4.0,３ＬＤＫ,80.0,2012.0,24.0,ＲＣ,１中住専,未改装,2400.0
5207,甲子園口,7.0,4.0,３ＬＤＫ,75.0,2012.0,8.0,ＲＣ,１中住専,未改装,3800.0
5208,西宮(ＪＲ),4.0,4.0,３ＬＤＫ,70.0,2012.0,14.0,ＲＣ,近隣商業,改装済み,3000.0
5209,甲子園口,13.0,4.0,３ＬＤＫ,70.0,2012.0,9.0,ＲＣ,１中住専,未改装,3000.0
5210,西宮北口,8.0,3.0,２ＬＤＫ,65.0,2012.0,11.0,ＲＣ,１中住専,未改装,2500.0
5211,西宮北口,11.0,3.0,２ＬＤＫ,60.0,2012.0,10.0,ＲＣ,１中住専,未改装,2400.0
5212,西宮北口,11.0,4.0,３ＬＤＫ,70.0,2012.0,10.0,ＲＣ,１中住専,未改装,3100.0
5213,西宮北口,8.0,4.0,３ＬＤＫ,65.0,2012.0,16.0,ＲＣ,１中住専,未改装,2600.0
5214,西宮北口,8.0,5.0,４ＬＤＫ,75.0,2012.0,16.0,ＲＣ,１中住専,改装済み,3500.0
5215,門戸厄神,5.0,5.0,４ＬＤＫ,85.0,2012.0,13.0,ＲＣ,２種住居,未改装,3500.0
5216,夙川,12.0,4.0,３ＬＤＫ,75.0,2012.0,41.0,ＲＣ,１中住専,未改装,1100.0
5217,二郎,20.0,5.0,４ＬＤＫ,80.0,2016.0,25.0,ＲＣ,２中住専,未改装,750.0
5218,甲子園,11.0,4.0,３ＬＤＫ,70.0,2012.0,10.0,ＲＣ,２中住専,未改装,2900.0
5219,甲子園,13.0,4.0,３ＬＤＫ,120.0,2012.0,7.0,ＲＣ,２種住居,未改装,4800.0
5220,甲子園,12.0,4.0,３ＬＤＫ,75.0,2012.0,7.0,ＲＣ,２種住居,未改装,2800.0
5221,香櫨園,11.0,4.0,３ＬＤＫ,125.0,2016.0,26.0,ＲＣ,１中住専,未改装,4100.0
5222,香櫨園,10.0,3.0,２ＬＤＫ,70.0,2016.0,9.0,ＲＣ,１中住専,未改装,3100.0
5223,西宮(阪神),11.0,4.0,３ＬＤＫ,70.0,2016.0,31.0,ＳＲＣ,近隣商業,改装済み,1900.0
5224,西宮(阪神),3.0,4.0,３ＬＤＫ,65.0,2016.0,3.0,ＲＣ,近隣商業,未改装,3900.0
5225,西宮北口,6.0,4.0,３ＬＤＫ,80.0,2012.0,14.0,ＳＲＣ,１中住専,未改装,3800.0
5226,西宮北口,6.0,4.0,３ＬＤＫ,65.0,2012.0,14.0,ＳＲＣ,１中住専,未改装,3300.0
5227,西宮北口,9.0,2.0,１ＬＤＫ,55.0,2012.0,11.0,ＲＣ,１種住居,未改装,2200.0
5228,西宮北口,6.0,4.0,３ＬＤＫ,65.0,2012.0,14.0,ＳＲＣ,１中住専,未改装,3000.0
5230,西宮北口,5.0,2.0,１ＬＤＫ,60.0,2016.0,16.0,ＳＲＣ,２種住居,未改装,3100.0
5231,西宮北口,5.0,4.0,３ＬＤＫ,70.0,2016.0,11.0,ＲＣ,２種住居,改装済み,1400.0
5232,西宮(ＪＲ),16.0,4.0,２ＬＤＫ＋Ｓ,65.0,2012.0,15.0,ＲＣ,１種住居,未改装,2100.0
5233,西宮北口,3.0,4.0,３ＬＤＫ,80.0,2016.0,16.0,ＳＲＣ,２種住居,改装済み,4800.0
5234,西宮北口,3.0,4.0,２ＬＤＫ＋Ｓ,80.0,2016.0,16.0,ＳＲＣ,２種住居,未改装,3800.0
5235,西宮北口,6.0,3.0,２ＬＤＫ,70.0,2016.0,5.0,ＲＣ,２種住居,未改装,4300.0
5236,西宮北口,3.0,4.0,３ＬＤＫ,80.0,2016.0,16.0,ＳＲＣ,２種住居,未改装,4900.0
5237,西宮北口,5.0,5.0,４ＬＤＫ,80.0,2016.0,11.0,ＲＣ,２種住居,未改装,4900.0
5239,門戸厄神,10.0,4.0,３ＬＤＫ,70.0,2012.0,17.0,ＲＣ,１中住専,未改装,2500.0
5240,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2016.0,40.0,ＲＣ,１中住専,改装済み,1200.0
5241,門戸厄神,9.0,5.0,４ＬＤＫ,95.0,2012.0,8.0,ＲＣ,１中住専,未改装,4300.0
5242,門戸厄神,6.0,4.0,３ＬＤＫ,70.0,2012.0,12.0,ＲＣ,１中住専,未改装,3400.0
5244,門戸厄神,7.0,5.0,４ＬＤＫ,95.0,2012.0,15.0,ＲＣ,１中住専,未改装,5000.0
5245,門戸厄神,4.0,4.0,３ＬＤＫ,80.0,2012.0,15.0,ＳＲＣ,１中住専,未改装,2900.0
5246,鳴尾・武庫川女子大前,18.0,4.0,３ＬＤＫ,70.0,2016.0,16.0,ＲＣ,１中住専,未改装,3100.0
5247,甲東園,15.0,4.0,３ＬＤＫ,75.0,2012.0,13.0,ＲＣ,１中住専,未改装,2700.0
5248,夙川,7.0,4.0,３ＬＤＫ,80.0,2016.0,5.0,ＲＣ,１中住専,未改装,5200.0
5249,夙川,8.0,4.0,３ＬＤＫ,70.0,2016.0,19.0,ＲＣ,１中住専,改装済み,3600.0
5252,西宮(阪神),4.0,2.0,１Ｋ,15.0,2016.0,20.0,ＳＲＣ,商業,未改装,690.0
5253,西宮(阪神),5.0,4.0,３ＬＤＫ,60.0,2016.0,16.0,ＲＣ,商業,未改装,1800.0
5254,門戸厄神,9.0,4.0,３ＬＤＫ,75.0,2012.0,6.0,ＲＣ,１種住居,未改装,3500.0
5255,門戸厄神,8.0,5.0,４ＬＤＫ,75.0,2012.0,10.0,ＲＣ,１中住専,未改装,3600.0
5256,香櫨園,6.0,4.0,３ＬＤＫ,65.0,2012.0,13.0,ＲＣ,近隣商業,改装済み,3200.0
5257,さくら夙川,2.0,4.0,３ＬＤＫ,75.0,2012.0,15.0,ＲＣ,１中住専,改装済み,4200.0
5258,西宮北口,20.0,4.0,３ＬＤＫ,65.0,2012.0,14.0,ＲＣ,１種住居,未改装,1900.0
5259,香櫨園,11.0,4.0,３ＬＤＫ,130.0,2012.0,22.0,ＲＣ,１中住専,未改装,1000.0
5260,香櫨園,9.0,5.0,４ＬＤＫ,95.0,2012.0,6.0,ＲＣ,１種住居,未改装,3900.0
5261,香櫨園,7.0,4.0,３ＬＤＫ,80.0,2012.0,6.0,ＲＣ,１種住居,未改装,3500.0
5262,香櫨園,11.0,4.0,３ＬＤＫ,125.0,2012.0,22.0,ＲＣ,１中住専,未改装,4000.0
5263,西宮(阪神),9.0,4.0,３ＬＤＫ,65.0,2012.0,5.0,ＲＣ,近隣商業,未改装,2700.0
5264,西宮北口,8.0,6.0,４ＬＤＫ＋Ｓ,95.0,2012.0,30.0,ＲＣ,２種住居,未改装,2600.0
5265,西宮北口,5.0,4.0,３ＬＤＫ,65.0,2012.0,7.0,ＲＣ,２種住居,未改装,3800.0
5266,西宮北口,8.0,5.0,４ＬＤＫ,80.0,2012.0,30.0,ＲＣ,２種住居,未改装,1700.0
5267,西宮北口,8.0,4.0,３ＬＤＫ,75.0,2012.0,30.0,ＲＣ,２種住居,改装済み,2500.0
5268,西宮北口,6.0,4.0,３ＬＤＫ,65.0,2012.0,1.0,ＲＣ,２種住居,未改装,3600.0
5269,西宮北口,3.0,4.0,３ＬＤＫ,80.0,2012.0,12.0,ＳＲＣ,２種住居,未改装,3700.0
5270,西宮(ＪＲ),7.0,3.0,２ＬＤＫ,70.0,2012.0,14.0,ＳＲＣ,近隣商業,未改装,2800.0
5271,西宮(ＪＲ),7.0,4.0,３ＬＤＫ,85.0,2012.0,14.0,ＳＲＣ,近隣商業,改装済み,3600.0
5272,西宮(ＪＲ),7.0,3.0,２ＬＤＫ,70.0,2012.0,14.0,ＳＲＣ,近隣商業,未改装,3200.0
5273,西宮(ＪＲ),7.0,4.0,３ＬＤＫ,80.0,2012.0,14.0,ＳＲＣ,近隣商業,未改装,3500.0
5274,西宮(阪神),5.0,4.0,３ＬＤＫ,85.0,2012.0,14.0,ＳＲＣ,近隣商業,未改装,3700.0
5275,西宮(阪神),4.0,3.0,２ＬＤＫ,70.0,2012.0,14.0,ＳＲＣ,近隣商業,未改装,2500.0
5276,甲陽園,14.0,4.0,３ＬＤＫ,60.0,2012.0,36.0,ＲＣ,１中住専,改装済み,960.0
5277,夙川,6.0,4.0,３ＬＤＫ,70.0,2012.0,8.0,ＲＣ,１中住専,未改装,3700.0
5278,夙川,6.0,3.0,２ＬＤＫ,70.0,2012.0,8.0,ＲＣ,１中住専,未改装,3600.0
5279,夙川,9.0,4.0,３ＬＤＫ,75.0,2012.0,13.0,ＲＣ,１中住専,未改装,4000.0
5281,西宮(阪神),3.0,2.0,１Ｋ,25.0,2012.0,7.0,ＲＣ,商業,未改装,1100.0
5282,西宮(阪神),5.0,4.0,３ＬＤＫ,55.0,2012.0,12.0,ＲＣ,商業,未改装,2200.0
5283,西宮北口,15.0,4.0,３ＬＤＫ,65.0,2013.0,28.0,ＲＣ,１種住居,改装済み,1500.0
5284,甲子園,6.0,4.0,３ＬＤＫ,80.0,2013.0,25.0,ＲＣ,１中住専,未改装,1400.0
5285,鳴尾・武庫川女子大前,5.0,5.0,４ＬＤＫ,85.0,2013.0,16.0,ＲＣ,１種住居,未改装,3000.0
5286,西宮北口,6.0,5.0,４ＬＤＫ,85.0,2013.0,1.0,ＲＣ,近隣商業,未改装,5100.0
5287,西宮北口,8.0,3.0,２ＬＤＫ,75.0,2013.0,1.0,ＲＣ,２種住居,改装済み,3800.0
5288,西宮北口,6.0,4.0,３ＬＤＫ,70.0,2013.0,1.0,ＲＣ,近隣商業,未改装,3600.0
5289,香櫨園,6.0,2.0,１Ｋ,15.0,2013.0,24.0,ＲＣ,１種住居,改装済み,460.0
5290,香櫨園,9.0,4.0,３ＬＤＫ,55.0,2013.0,15.0,ＲＣ,１種住居,未改装,1600.0
5291,西宮(ＪＲ),4.0,4.0,３ＬＤＫ,55.0,2013.0,37.0,ＳＲＣ,近隣商業,未改装,1600.0
5292,西宮(ＪＲ),3.0,2.0,１Ｋ,20.0,2013.0,29.0,ＲＣ,近隣商業,未改装,450.0
5293,香櫨園,15.0,4.0,３ＬＤＫ,65.0,2013.0,35.0,ＳＲＣ,準工業,改装済み,1400.0
5294,香櫨園,13.0,2.0,１ＬＤＫ,65.0,2013.0,21.0,ＲＣ,１種住居,改装済み,1800.0
5295,香櫨園,16.0,4.0,３ＬＤＫ,65.0,2013.0,8.0,ＲＣ,準工業,未改装,2200.0
5296,香櫨園,16.0,4.0,３ＬＤＫ,75.0,2013.0,8.0,ＲＣ,準工業,改装済み,2700.0
5297,香櫨園,15.0,4.0,３ＬＤＫ,70.0,2013.0,11.0,ＲＣ,準工業,未改装,2600.0
5298,西宮(阪神),19.0,4.0,３ＬＤＫ,70.0,2013.0,8.0,ＲＣ,準工業,未改装,2400.0
5299,門戸厄神,29.0,4.0,３ＬＤＫ,65.0,2013.0,33.0,ＲＣ,１中住専,未改装,1200.0
5301,久寿川,9.0,4.0,３ＬＤＫ,60.0,2013.0,17.0,ＲＣ,１種住居,未改装,1800.0
5302,久寿川,13.0,4.0,３ＬＤＫ,80.0,2013.0,17.0,ＲＣ,準工業,改装済み,2600.0
5304,久寿川,10.0,4.0,３ＬＤＫ,60.0,2013.0,17.0,ＳＲＣ,１種住居,未改装,2000.0
5305,久寿川,12.0,4.0,３ＬＤＫ,60.0,2013.0,16.0,ＳＲＣ,準工業,未改装,1400.0
5306,久寿川,13.0,4.0,３ＬＤＫ,60.0,2013.0,15.0,ＳＲＣ,１種住居,未改装,1800.0
5307,今津(阪神),4.0,5.0,４ＬＤＫ,80.0,2013.0,3.0,ＲＣ,近隣商業,未改装,3300.0
5308,久寿川,5.0,4.0,３ＬＤＫ,60.0,2013.0,7.0,ＲＣ,１種住居,未改装,2300.0
5310,門戸厄神,19.0,4.0,３ＬＤＫ,65.0,2013.0,15.0,ＲＣ,１中住専,改装済み,2000.0
5311,甲陽園,24.0,4.0,３ＬＤＫ,75.0,2013.0,15.0,ＲＣ,１中住専,改装済み,1900.0
5312,甲陽園,24.0,4.0,３ＬＤＫ,75.0,2013.0,15.0,ＲＣ,１中住専,未改装,1800.0
5313,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2013.0,35.0,ＲＣ,１中住専,未改装,790.0
5314,甲陽園,16.0,4.0,３ＬＤＫ,70.0,2013.0,35.0,ＳＲＣ,１中住専,未改装,890.0
5315,甲陽園,16.0,4.0,３ＬＤＫ,65.0,2013.0,35.0,ＲＣ,１中住専,改装済み,1200.0
5316,甲陽園,16.0,3.0,２ＬＤＫ,55.0,2013.0,35.0,ＳＲＣ,１中住専,未改装,600.0
5317,甲陽園,18.0,5.0,４ＬＤＫ,95.0,2013.0,28.0,ＲＣ,１中住専,改装済み,3200.0
5318,武庫川団地前,2.0,5.0,４ＬＤＫ,80.0,2013.0,32.0,ＳＲＣ,準工業,改装済み,1400.0
5319,洲先,10.0,4.0,３ＬＤＫ,70.0,2013.0,12.0,ＲＣ,１種住居,未改装,2100.0
5320,鳴尾・武庫川女子大前,14.0,5.0,４ＬＤＫ,85.0,2013.0,12.0,ＲＣ,１種住居,未改装,3100.0
5321,鳴尾・武庫川女子大前,15.0,4.0,３ＬＤＫ,75.0,2013.0,32.0,ＲＣ,１種住居,改装済み,1500.0
5322,苦楽園口,18.0,4.0,３ＬＤＫ,80.0,2013.0,19.0,ＲＣ,１中住専,未改装,2200.0
5323,苦楽園口,16.0,5.0,４ＬＤＫ,80.0,2013.0,39.0,ＲＣ,１中住専,未改装,1300.0
5324,苦楽園口,18.0,2.0,１ＬＤＫ,55.0,2013.0,38.0,鉄骨造,１低住専,未改装,780.0
5325,苦楽園口,16.0,4.0,３ＬＤＫ,70.0,2013.0,3.0,ＲＣ,１中住専,未改装,3600.0
5326,夙川,4.0,4.0,３ＬＤＫ,70.0,2013.0,13.0,ＲＣ,１中住専,未改装,3900.0
5327,夙川,5.0,4.0,３ＬＤＫ,80.0,2013.0,17.0,ＲＣ,１中住専,未改装,3900.0
5328,夙川,14.0,4.0,３ＬＤＫ,70.0,2013.0,39.0,ＲＣ,１中住専,未改装,1500.0
5330,夙川,14.0,4.0,３ＬＤＫ,70.0,2013.0,39.0,ＲＣ,１中住専,改装済み,1600.0
5331,夙川,14.0,4.0,３ＬＤＫ,70.0,2013.0,39.0,ＲＣ,１中住専,未改装,800.0
5332,夙川,16.0,3.0,２ＬＤＫ,70.0,2013.0,39.0,ＲＣ,１中住専,改装済み,1400.0
5333,夙川,14.0,4.0,３ＬＤＫ,70.0,2013.0,39.0,ＲＣ,１中住専,未改装,780.0
5334,西宮北口,9.0,5.0,４ＬＤＫ,100.0,2013.0,2.0,ＲＣ,１中住専,未改装,5500.0
5335,西宮北口,10.0,4.0,３ＬＤＫ,75.0,2013.0,2.0,ＲＣ,１中住専,未改装,3900.0
5336,香櫨園,13.0,4.0,３ＬＤＫ,80.0,2013.0,2.0,ＲＣ,１種住居,未改装,3300.0
5337,西宮北口,13.0,4.0,３ＬＤＫ,70.0,2013.0,16.0,ＲＣ,１中住専,未改装,2500.0
5338,苦楽園口,12.0,5.0,４ＬＤＫ,85.0,2013.0,16.0,ＲＣ,１中住専,未改装,2300.0
5339,さくら夙川,6.0,4.0,３ＬＤＫ,65.0,2013.0,17.0,ＲＣ,１中住専,改装済み,2900.0
5341,さくら夙川,4.0,4.0,３ＬＤＫ,70.0,2013.0,14.0,ＲＣ,１種住居,未改装,3400.0
5342,さくら夙川,4.0,4.0,３ＬＤＫ,75.0,2013.0,14.0,ＲＣ,１種住居,未改装,3500.0
5343,さくら夙川,3.0,4.0,３ＬＤＫ,65.0,2013.0,34.0,ＳＲＣ,近隣商業,改装済み,2000.0
5344,東鳴尾,6.0,4.0,３ＬＤＫ,75.0,2013.0,22.0,ＲＣ,１種住居,未改装,2000.0
5345,さくら夙川,10.0,4.0,３ＬＤＫ,75.0,2013.0,14.0,ＲＣ,１中住専,未改装,4000.0
5346,苦楽園口,18.0,5.0,４ＬＤＫ,90.0,2013.0,10.0,ＲＣ,１中住専,改装済み,3400.0
5347,苦楽園口,16.0,4.0,３ＬＤＫ,65.0,2013.0,9.0,ＲＣ,１中住専,未改装,2200.0
