ds,trend,trend_lower,trend_upper,yhat,yhat_lower,yhat_upper,yearly
1960-12-01,317.26750048323726,317.26750048323726,317.26750048323726,316.2895768070211,315.78878249302034,316.7577985373891,-0.9779236762161488
1961-01-01,317.33733195418216,317.33733195418216,317.33733195418216,317.2500526728245,316.7204291727012,317.7462211289772,-0.08727928135768126
1961-02-01,317.4071635251743,317.4071635251743,317.4071635251743,317.96415992011043,317.4102677727853,318.4689219472069,0.5569963949360973
1961-03-01,317.4702372021994,317.4702372021994,317.4702372021994,318.8461678860309,318.3282340597102,319.34367916097614,1.375930683831469
1961-04-01,317.54006877319165,317.54006877319165,317.54006877319165,320.035907859934,319.51741685188364,320.5595569100451,2.4958390867423685
1961-05-01,317.6076477128614,317.6076477128614,317.6076477128614,320.53450705715994,320.04080514286926,321.0227377125548,2.926859344298531
1961-06-01,317.6774792838536,317.6774792838536,317.6774792838536,319.9495241926713,319.46556035356434,320.49412913501067,2.272044908817671
1961-07-01,317.7450582235234,317.7450582235234,317.7450582235234,318.5267737541877,318.0063124869584,319.03169378105684,0.7817155306642843
1961-08-01,317.8148897945155,317.8148897945155,317.8148897945155,316.52430926777924,316.0082279830216,317.0337415269484,-1.2905805267362784
1961-09-01,317.8847213655077,317.8847213655077,317.8847213655077,314.7652133084191,314.2603375864515,315.2979023121894,-3.119508057088577
1961-10-01,317.9523003051775,317.9523003051775,317.9523003051775,314.6957935602409,314.16180606905493,315.24339042237096,-3.2565067449366367
1961-11-01,318.0221318761696,318.0221318761696,318.0221318761696,315.92685369011457,315.4404665632741,316.4456463316802,-2.0952781860550345
1961-12-01,318.08971081583945,318.08971081583945,318.08971081583945,317.1210927688889,316.63099289107674,317.62068388436506,-0.9686180469505465
1962-01-01,318.1595423868316,318.1595423868316,318.1595423868316,318.0962796048769,317.57973911720785,318.55585945111983,-0.06326278195470572
1962-02-01,318.2293739578237,318.2293739578237,318.2293739578237,318.8060661134159,318.2781614037123,319.29906313357014,0.5766921555921672
1962-03-01,318.29244763484894,318.29244763484894,318.29244763484894,319.5848976296413,319.09032650383045,320.1008092004585,1.2924499947923638
1962-04-01,318.36227920584105,318.36227920584105,318.36227920584105,320.8509151919736,320.3396818854265,321.3395189867879,2.4886359861325684
1962-05-01,318.4298581455109,318.4298581455109,318.4298581455109,321.38878040745305,320.83193243381066,321.89235983777655,2.9589222619421913
1962-06-01,318.4771262395714,318.4771262395714,318.4771262395714,320.78329564856654,320.2987434077836,321.28430321174494,2.3061694089950917
1962-07-01,318.52286955640426,318.52286955640426,318.52286955640426,319.2986977997235,318.8173014770183,319.8032325094011,0.775828243319265
1962-08-01,318.5701376504648,318.5701376504648,318.5701376504648,317.3104119220711,316.82581411228466,317.8421829587194,-1.2597257283936507
1962-09-01,318.6174057445254,318.6174057445254,318.6174057445254,315.5117279048231,315.01280239985647,316.00985632972373,-3.105677839702334
1962-10-01,318.6631490613582,318.6631490613582,318.6631490613582,315.3471777388932,314.8624159297399,315.86570747350527,-3.315971322464975
1962-11-01,318.7104171554188,318.7104171554188,318.7104171554188,316.6173169083208,316.0923818068355,317.10150126441664,-2.0931002470979854
1962-12-01,318.75616047225157,318.75616047225157,318.75616047225157,317.79730658349763,317.30801896155873,318.3139916879409,-0.9588538887539173
1963-01-01,318.8034285663121,318.8034285663121,318.8034285663121,318.76389162429507,318.2257931731292,319.2676776786188,-0.03953694201704626
1963-02-01,318.8506966603727,318.8506966603727,318.8506966603727,319.445613077129,318.93368766992,319.99673931530555,0.5949164167562802
1963-03-01,318.89339042275,318.89339042275,318.89339042275,320.1024047119511,319.5587711606394,320.5889108686803,1.2090142892011295
1963-04-01,318.9406585168106,318.9406585168106,318.9406585168106,321.4235887178017,320.9033800327573,321.92379143774366,2.482930200991138
1963-05-01,318.98640183364336,318.98640183364336,318.98640183364336,321.97788290054024,321.443743495164,322.483931000926,2.9914810668969074
1963-06-01,319.03366992770395,319.03366992770395,319.03366992770395,321.37333097528415,320.8792922518729,321.8840790606072,2.3396610475801913
1963-07-01,319.07941324453674,319.07941324453674,319.07941324453674,319.84895275979,319.3580613371839,320.36818925521555,0.7695395152532387
1963-08-01,319.12668133859734,319.12668133859734,319.12668133859734,317.8977069034592,317.40322691150226,318.4004049139532,-1.2289744351381298
1963-09-01,319.1739494326579,319.1739494326579,319.1739494326579,316.08139780740635,315.5617275198599,316.5904926864375,-3.092551625251506
1963-10-01,319.2149987425352,319.2149987425352,319.2149987425352,315.84000943145685,315.3155377079986,316.37295050594605,-3.3749893110783646
1963-11-01,319.2574163627418,319.2574163627418,319.2574163627418,317.16767576790704,316.7088777586257,317.67802105857754,-2.0897405948347547
1963-12-01,319.2984656726192,319.2984656726192,319.2984656726192,318.34979819500796,317.83157527006705,318.8469585077486,-0.9486674776112435
1964-01-01,319.3408832928258,319.3408832928258,319.3408832928258,319.3247334939174,318.78275310155976,319.82043821970666,-0.016149798908448795
1964-05-01,319.5064488426645,319.5064488426645,319.5064488426645,322.40178574811137,321.8479897195104,322.9269965996361,2.8953369054468516
1964-06-01,319.54886646287116,319.54886646287116,319.54886646287116,321.7861897366164,321.2665285492801,322.31105450733554,2.237323273745259
1964-07-01,319.5899157727485,319.5899157727485,319.5899157727485,320.3771047523764,319.8556188865142,320.8423246921638,0.78718897962788
1964-08-01,319.6323333929551,319.6323333929551,319.6323333929551,318.3108048086489,317.82873737040774,318.8471044434219,-1.3215285843061615
1964-09-01,319.6747510131617,319.6747510131617,319.6747510131617,316.54070162662873,316.0145168839168,317.02314279622226,-3.1340493865329777
1964-10-01,319.7158003230391,319.7158003230391,319.7158003230391,316.5191441832965,316.01077497844017,317.026265344406,-3.196656139742651
1964-11-01,319.7582179432457,319.7582179432457,319.7582179432457,317.6619477760813,317.1450514096866,318.16509674231156,-2.096270167164386
1964-12-01,319.79926725312305,319.79926725312305,319.79926725312305,318.8213435769069,318.316449790475,319.33676082058946,-0.9779236762161476
1965-01-01,319.84168487332965,319.84168487332965,319.84168487332965,319.75440559197193,319.2316162308302,320.28627646324145,-0.08727928135771339
1965-02-01,319.8841024935363,319.8841024935363,319.8841024935363,320.4410988884724,319.9218511343202,320.92894424959866,0.5569963949360819
1965-03-01,319.9224151827552,319.9224151827552,319.9224151827552,321.2983458665866,320.75788728753326,321.8021645320703,1.375930683831416
1965-04-01,319.9648328029618,319.9648328029618,319.9648328029618,322.46067188970414,321.95757720990076,322.9560571450319,2.4958390867423628
1965-05-01,320.0557888319643,320.0557888319643,320.0557888319643,322.9826481762629,322.46730515454317,323.49882322072733,2.9268593442985593
1965-06-01,320.1497767286002,320.1497767286002,320.1497767286002,322.4218216374179,321.9592806225378,322.97893054173045,2.272044908817716
1965-07-01,320.24073275760276,320.24073275760276,320.24073275760276,321.022448288267,320.48805565422134,321.54384713697493,0.7817155306642675
1965-08-01,320.3347206542387,320.3347206542387,320.3347206542387,319.0441401275024,318.52877927400675,319.5890029631548,-1.29058052673632
1965-09-01,320.4287085508746,320.4287085508746,320.4287085508746,317.309200493786,316.8362929060515,317.7935231378369,-3.119508057088581
1965-10-01,320.51966457987714,320.51966457987714,320.51966457987714,317.26315783494056,316.7491853301036,317.7717875973273,-3.2565067449366065
1965-11-01,320.61365247651304,320.61365247651304,320.61365247651304,318.51837429045804,317.97230122558955,319.0214951349961,-2.095278186055024
1965-12-01,320.7046085055156,320.7046085055156,320.7046085055156,319.73599045856497,319.2119892527684,320.28409020972504,-0.9686180469505835
1966-01-01,320.79859640215153,320.79859640215153,320.79859640215153,320.7353336201968,320.21367835060613,321.22246655847005,-0.06326278195472934
1966-02-01,320.8925842987874,320.8925842987874,320.8925842987874,321.46927645437955,320.95732658222164,321.98891496467803,0.57669215559214
1966-03-01,320.97747659252315,320.97747659252315,320.97747659252315,322.2699265873156,321.7888029730795,322.7825788533555,1.2924499947924382
1966-04-01,321.07146448915904,321.07146448915904,321.07146448915904,323.56010047529156,323.06783892456576,324.0663073522541,2.488635986132538
1966-05-01,321.1624205181616,321.1624205181616,321.1624205181616,324.1213427801037,323.57168237496177,324.6464186524299,2.9589222619421403
1966-06-01,321.25640841479753,321.25640841479753,321.25640841479753,323.5625778237926,323.0327197063067,324.0534792944155,2.3061694089950473
1966-07-01,321.3473644438,321.3473644438,321.3473644438,322.1231926871193,321.5982296287103,322.6829272458823,0.77582824331928
1966-08-01,321.44135234043597,321.44135234043597,321.44135234043597,320.18162661204235,319.66284983023365,320.70370222506114,-1.2597257283936354
1966-09-01,321.5131298588573,321.5131298588573,321.5131298588573,318.407452019155,317.92980256616687,318.9358702569383,-3.105677839702323
1966-10-01,321.5825919734587,321.5825919734587,321.5825919734587,318.26662065099373,317.76606488628136,318.79073572364206,-3.3159713224649874
1966-11-01,321.65436949188006,321.65436949188006,321.65436949188006,319.5612692447821,319.0402913692764,320.0936843408094,-2.0931002470979574
1966-12-01,321.72383160648144,321.72383160648144,321.72383160648144,320.76497771772756,320.2878359759033,321.2650801111189,-0.9588538887538958
1967-01-01,321.79560912490285,321.79560912490285,321.79560912490285,321.7560721828858,321.1948810796063,322.2334655942122,-0.039536942017044774
1967-02-01,321.86738664332427,321.86738664332427,321.86738664332427,322.46230306008056,321.94389533586354,322.92086206995907,0.5949164167562732
1967-03-01,321.9322179502855,321.9322179502855,321.9322179502855,323.1412322394866,322.6336894997805,323.63184006185213,1.2090142892010998
1967-04-01,322.00399546870693,322.00399546870693,322.00399546870693,324.48692566969805,323.95671769207183,324.96949795613284,2.482930200991138
1967-05-01,322.07345758330825,322.07345758330825,322.07345758330825,325.06493865020514,324.57387848693315,325.5201484866529,2.9914810668968994
1967-06-01,322.14523510172967,322.14523510172967,322.14523510172967,324.48489614930986,324.00041923080147,324.9844257665122,2.339661047580221
1967-07-01,322.21469721633105,322.21469721633105,322.21469721633105,322.98423673158425,322.4394605548226,323.4955525828214,0.769539515253205
1967-08-01,322.28647473475246,322.28647473475246,322.28647473475246,321.0575002996144,320.5361734498721,321.59002154839106,-1.2289744351380965
1967-09-01,322.3582522531738,322.3582522531738,322.3582522531738,319.2657006279223,318.76973349646045,319.74495488126934,-3.0925516252515113
1967-10-01,322.4277143677752,322.4277143677752,322.4277143677752,319.0527250566968,318.5431680779745,319.56382307575734,-3.3749893110784077
1967-11-01,322.49949188619655,322.49949188619655,322.49949188619655,320.40975129136183,319.9081804169484,320.8888584498985,-2.0897405948347494
1967-12-01,322.568954000798,322.568954000798,322.568954000798,321.62028652318673,321.0944261755345,322.14514810110603,-0.9486674776112428
1968-01-01,322.67876267878233,322.67876267878233,322.67876267878233,322.66261287987396,322.1589812903345,323.15868431594544,-0.016149798908384742
1968-02-01,322.78857135676674,322.78857135676674,322.78857135676674,323.4002193641797,322.8477781535073,323.9034542480353,0.6116480074129604
1968-03-01,322.8912956039134,322.8912956039134,322.8912956039134,324.35066371771205,323.7996969723115,324.8860383218303,1.4593681137986547
1968-04-01,323.0011042818978,323.0011042818978,323.0011042818978,325.50562909449326,324.9960465047143,326.03912097975683,2.5045248125954283
1968-05-01,323.10737074446337,323.10737074446337,323.10737074446337,326.00270764991023,325.47966200759885,326.54173949132473,2.895336905446856
1968-06-01,323.21717942244777,323.21717942244777,323.21717942244777,325.454502696193,324.9889023936091,326.01717422129616,2.2373232737452518
1968-07-01,323.3234458850133,323.3234458850133,323.3234458850133,324.1106348646412,323.6024288591508,324.6147329926903,0.7871889796278772
1968-08-01,323.4332545629977,323.4332545629977,323.4332545629977,322.1117259786916,321.60012155232073,322.6454373550819,-1.3215285843061224
1968-09-01,323.5430632409821,323.5430632409821,323.5430632409821,320.40901385444914,319.90300604320333,320.9105246681806,-3.1340493865329897
1968-10-01,323.6493297035476,323.6493297035476,323.6493297035476,320.4526735638049,319.9199327241692,320.9760310920195,-3.1966561397426734
1968-11-01,323.75913838153207,323.75913838153207,323.75913838153207,321.6628682143677,321.14210058955314,322.1859128909443,-2.096270167164399
1968-12-01,323.86540484409755,323.86540484409755,323.86540484409755,322.8874811678814,322.34700592826607,323.3473007619484,-0.9779236762161485
1969-01-01,323.97521352208196,323.97521352208196,323.97521352208196,323.88793424072423,323.3680398558379,324.40488312255684,-0.08727928135769511
1969-02-01,324.0850222000664,324.0850222000664,324.0850222000664,324.6420185950025,324.12248330294017,325.1739622386209,0.5569963949360839
1969-03-01,324.1842042317942,324.1842042317942,324.1842042317942,325.5601349156256,325.0926631732308,326.0781624484801,1.3759306838314034
1969-04-01,324.29401290977864,324.29401290977864,324.29401290977864,326.789851996521,326.2527766392013,327.2686186821083,2.495839086742358
1969-05-01,324.38656544075,324.38656544075,324.38656544075,327.3134247850486,326.81804342021616,327.82751501312987,2.926859344298558
1969-06-01,324.48220305608714,324.48220305608714,324.48220305608714,326.75424796490483,326.2486063640575,327.2817140024439,2.2720449088177155
1969-07-01,324.5747555870586,324.5747555870586,324.5747555870586,325.35647111772283,324.77706030160857,325.89269026756637,0.7817155306642571
1969-08-01,324.67039320239564,324.67039320239564,324.67039320239564,323.3798126756593,322.86302655603544,323.88778645344945,-1.2905805267363226
1969-09-01,324.7660308177328,324.7660308177328,324.7660308177328,321.64652276064425,321.12197291014155,322.1921707219406,-3.1195080570885647
1969-10-01,324.8585833487042,324.8585833487042,324.8585833487042,321.60207660376767,321.10991278901605,322.10552628590153,-3.2565067449365563
1969-11-01,324.9542209640413,324.9542209640413,324.9542209640413,322.8589427779863,322.32885385227377,323.35110033589484,-2.0952781860550282
1969-12-01,325.04677349501276,325.04677349501276,325.04677349501276,324.07815544806215,323.58409323304033,324.62374660692757,-0.9686180469505822
1970-01-01,325.1424111103498,325.1424111103498,325.1424111103498,325.0791483283951,324.5939495703934,325.62082802471605,-0.06326278195475311
1970-02-01,325.238048725687,325.238048725687,325.238048725687,325.81474088127914,325.298001139392,326.31149786722506,0.5766921555921292
1970-03-01,325.32443108792694,325.32443108792694,325.32443108792694,326.61688108271943,326.0969639692365,327.1272168414431,1.2924499947924817
1970-04-01,325.42006870326406,325.42006870326406,325.42006870326406,327.9087046893966,327.4343847020904,328.3987897577546,2.4886359861325498
